structure,tau,K,seed,initial_fitness,final_fitness,peak_fitness,improvement,steps_to_95pct,N,n_agents,T,fragmentation_cost,sweep,n_agents_setting
H,0.7,5,6,0.468138952967289,0.7876224746849373,0.7876224746849373,0.31948352171764827,12,15,30,40,,n_agents,30.0
H,0.7,5,7,0.5325507894988922,0.8015576680946822,0.8015576680946822,0.26900687859579,3,15,30,40,,n_agents,30.0
H,0.7,5,8,0.6103413724729608,0.7533725074623827,0.7533725074623827,0.14303113498942188,4,15,30,40,,n_agents,30.0
H,0.7,5,9,0.5447368223222357,0.738667698976807,0.738667698976807,0.1939308766545712,11,15,30,40,,n_agents,30.0
H,0.7,5,10,0.47415871026650425,0.73882794076321,0.73882794076321,0.26466923049670577,11,15,30,40,,n_agents,30.0
H,0.7,5,11,0.478934143008899,0.7437816138932648,0.7437816138932648,0.2648474708843658,11,15,30,40,,n_agents,30.0
H,0.7,5,12,0.4340917478942993,0.8017331575342647,0.8017331575342647,0.3676414096399654,6,15,30,40,,n_agents,30.0
H,0.7,5,13,0.3968985498684726,0.7481608671957409,0.7481608671957409,0.3512623173272683,13,15,30,40,,n_agents,30.0
H,0.7,5,14,0.5620656522421599,0.7845342039153097,0.7845342039153097,0.22246855167314983,12,15,30,40,,n_agents,30.0
H,0.7,5,15,0.5065082226719889,0.6989957635349929,0.6989957635349929,0.19248754086300401,10,15,30,40,,n_agents,30.0
H,0.7,5,16,0.37779743166454377,0.7545160566072053,0.7545160566072053,0.37671862494266156,11,15,30,40,,n_agents,30.0
H,0.7,5,17,0.4793900114314914,0.7204567662511318,0.7204567662511318,0.24106675481964035,7,15,30,40,,n_agents,30.0
H,0.7,5,18,0.6263977857268778,0.7662938848234037,0.7662938848234037,0.1398960990965259,11,15,30,40,,n_agents,30.0
H,0.7,5,19,0.4902530791932961,0.7563910480652681,0.7563910480652681,0.26613796887197205,7,15,30,40,,n_agents,30.0
H,0.7,5,20,0.49596978890668547,0.7551919537836972,0.7551919537836972,0.2592221648770117,6,15,30,40,,n_agents,30.0
H,0.9,5,1,0.43738453524118176,0.7067652025398738,0.7067652025398738,0.2693806672986921,8,15,30,40,,n_agents,30.0
H,0.9,5,2,0.48329374561363764,0.723509803250431,0.723509803250431,0.24021605763679338,7,15,30,40,,n_agents,30.0
H,0.9,5,3,0.5438548414550286,0.7643113726659856,0.7643113726659856,0.22045653121095699,6,15,30,40,,n_agents,30.0
H,0.9,5,4,0.595473400074718,0.7378555187516199,0.7378555187516199,0.14238211867690187,6,15,30,40,,n_agents,30.0
H,0.9,5,5,0.44204265407103194,0.7267273472281232,0.7267273472281232,0.2846846931570912,7,15,30,40,,n_agents,30.0
H,0.9,5,6,0.613495693606195,0.7086993183639891,0.7086993183639891,0.09520362475779409,1,15,30,40,,n_agents,30.0
H,0.9,5,7,0.4854372045065868,0.7483954463250015,0.7483954463250015,0.26295824181841476,5,15,30,40,,n_agents,30.0
H,0.9,5,8,0.5063577035162475,0.7069525557515671,0.7069525557515671,0.2005948522353196,4,15,30,40,,n_agents,30.0
H,0.9,5,9,0.5409880614905316,0.7313226936409463,0.7313226936409463,0.19033463215041468,8,15,30,40,,n_agents,30.0
H,0.9,5,10,0.44458639904304115,0.7502244411150525,0.7502244411150525,0.30563804207201134,6,15,30,40,,n_agents,30.0
H,0.9,5,11,0.45387991743255074,0.6864038237311664,0.6864038237311664,0.23252390629861563,7,15,30,40,,n_agents,30.0
H,0.9,5,12,0.5678228762907849,0.777345321702043,0.777345321702043,0.20952244541125808,6,15,30,40,,n_agents,30.0
H,0.9,5,13,0.4747005925639039,0.6820988695997456,0.6820988695997456,0.20739827703584174,4,15,30,40,,n_agents,30.0
H,0.9,5,14,0.4416765135813214,0.7373859626199596,0.7373859626199596,0.2957094490386382,5,15,30,40,,n_agents,30.0
H,0.9,5,15,0.33599007595325375,0.7500873043263693,0.7500873043263693,0.4140972283731155,13,15,30,40,,n_agents,30.0
H,0.9,5,16,0.5007209283987225,0.7188184990847583,0.7188184990847583,0.21809757068603575,3,15,30,40,,n_agents,30.0
H,0.9,5,17,0.49672499439958406,0.7468906416455563,0.7468906416455563,0.25016564724597223,4,15,30,40,,n_agents,30.0
H,0.9,5,18,0.5305003035170247,0.6925697251178513,0.6925697251178513,0.1620694216008266,4,15,30,40,,n_agents,30.0
H,0.9,5,19,0.5799956636633071,0.6851128072938552,0.6851128072938552,0.10511714363054803,2,15,30,40,,n_agents,30.0
H,0.9,5,20,0.6245013099942012,0.7176396164721704,0.7176396164721704,0.09313830647796928,4,15,30,40,,n_agents,30.0
Hy,0.1,5,1,0.5704773118847002,0.7768092704460419,0.7768092704460419,0.20633195856134168,17,15,30,40,,n_agents,30.0
Hy,0.1,5,2,0.5373592586002743,0.7401983264808706,0.7401983264808706,0.20283906788059625,37,15,30,40,,n_agents,30.0
Hy,0.1,5,3,0.4218795910374145,0.7164414519124158,0.7164414519124158,0.2945618608750013,36,15,30,40,,n_agents,30.0
Hy,0.1,5,4,0.5147279525504549,0.6348715845440571,0.6348715845440571,0.12014363199360223,30,15,30,40,,n_agents,30.0
Hy,0.1,5,5,0.43540785555499845,0.7025540180453477,0.7025540180453477,0.2671461624903492,27,15,30,40,,n_agents,30.0
Hy,0.1,5,6,0.4883418386468807,0.6180241271060772,0.6180241271060772,0.12968228845919655,26,15,30,40,,n_agents,30.0
Hy,0.1,5,7,0.6019221290287929,0.8015576680946822,0.8015576680946822,0.19963553906588927,21,15,30,40,,n_agents,30.0
Hy,0.1,5,8,0.4063589376047909,0.6683394636860905,0.6683394636860905,0.2619805260812996,16,15,30,40,,n_agents,30.0
Hy,0.1,5,9,0.5584533660433441,0.738667698976807,0.738667698976807,0.1802143329334629,35,15,30,40,,n_agents,30.0
Hy,0.1,5,10,0.510489826651107,0.7407142171965557,0.7407142171965557,0.23022439054544874,39,15,30,40,,n_agents,30.0
Hy,0.1,5,11,0.3868447573822629,0.6300987843117898,0.6300987843117898,0.24325402692952686,4,15,30,40,,n_agents,30.0
Hy,0.1,5,12,0.5531986359153401,0.8017331575342647,0.8017331575342647,0.24853452161892453,17,15,30,40,,n_agents,30.0
Hy,0.1,5,13,0.380242251539066,0.5923573154449944,0.5923573154449944,0.21211506390592838,38,15,30,40,,n_agents,30.0
Hy,0.1,5,14,0.4855399514385226,0.7845342039153097,0.7845342039153097,0.2989942524767871,35,15,30,40,,n_agents,30.0
Hy,0.1,5,15,0.398836211690732,0.7362511687807458,0.7362511687807458,0.3374149570900138,30,15,30,40,,n_agents,30.0
Hy,0.1,5,16,0.4999286475683627,0.6579189129107673,0.6579189129107673,0.15799026534240462,40,15,30,40,,n_agents,30.0
Hy,0.1,5,17,0.487960215715943,0.6929085587117463,0.6929085587117463,0.20494834299580328,32,15,30,40,,n_agents,30.0
Hy,0.1,5,18,0.3987669313774845,0.7157058469128922,0.7157058469128922,0.3169389155354077,39,15,30,40,,n_agents,30.0
Hy,0.1,5,19,0.5400628201755163,0.722819065325004,0.722819065325004,0.18275624514948763,14,15,30,40,,n_agents,30.0
Hy,0.1,5,20,0.4980922332910735,0.7315653202294572,0.7315653202294572,0.2334730869383837,36,15,30,40,,n_agents,30.0
Hy,0.3,5,1,0.4785414558619374,0.7768092704460419,0.7768092704460419,0.29826781458410445,19,15,30,40,,n_agents,30.0
Hy,0.3,5,2,0.4660578848288651,0.7761379498545331,0.7761379498545331,0.310080065025668,9,15,30,40,,n_agents,30.0
Hy,0.3,5,3,0.3334458881937028,0.7479536376136189,0.7479536376136189,0.4145077494199161,24,15,30,40,,n_agents,30.0
Hy,0.3,5,4,0.5370552914223445,0.7411063402674589,0.7411063402674589,0.20405104884511438,11,15,30,40,,n_agents,30.0
Hy,0.3,5,5,0.6184887015476319,0.6650321095003889,0.6650321095003889,0.04654340795275702,11,15,30,40,,n_agents,30.0
Hy,0.3,5,6,0.5548769535311773,0.7876224746849373,0.7876224746849373,0.23274552115376002,35,15,30,40,,n_agents,30.0
Hy,0.3,5,7,0.4766928579934896,0.7325261977116199,0.7325261977116199,0.25583333971813027,10,15,30,40,,n_agents,30.0
Hy,0.3,5,8,0.4041954895719252,0.7069525557515671,0.7069525557515671,0.30275706617964193,13,15,30,40,,n_agents,30.0
Hy,0.3,5,9,0.46459043131898475,0.7743769325560661,0.7743769325560661,0.30978650123708135,11,15,30,40,,n_agents,30.0
Hy,0.3,5,10,0.36592294064611636,0.7532703184288388,0.7532703184288388,0.3873473777827225,13,15,30,40,,n_agents,30.0
Hy,0.3,5,11,0.4019684484773291,0.730906066831478,0.730906066831478,0.32893761835414886,22,15,30,40,,n_agents,30.0
Hy,0.3,5,12,0.489172046307713,0.7602430765059138,0.7602430765059138,0.27107103019820084,25,15,30,40,,n_agents,30.0
Hy,0.3,5,13,0.5234060143121679,0.6502070686977394,0.6502070686977394,0.12680105438557143,6,15,30,40,,n_agents,30.0
Hy,0.3,5,14,0.508319897485533,0.7452392228068695,0.7452392228068695,0.23691932532133653,13,15,30,40,,n_agents,30.0
Hy,0.3,5,15,0.6433954164395115,0.7551145155473079,0.7551145155473079,0.11171909910779643,2,15,30,40,,n_agents,30.0
Hy,0.3,5,16,0.48604216237029757,0.7595831889821859,0.7595831889821859,0.27354102661188834,14,15,30,40,,n_agents,30.0
Hy,0.3,5,17,0.47136251765148235,0.7468906416455563,0.7468906416455563,0.27552812399407395,32,15,30,40,,n_agents,30.0
Hy,0.3,5,18,0.41227240186128833,0.7777642995055821,0.7777642995055821,0.3654918976442938,28,15,30,40,,n_agents,30.0
Hy,0.3,5,19,0.46774186036565163,0.8034423655354307,0.8034423655354307,0.33570050516977906,15,15,30,40,,n_agents,30.0
Hy,0.3,5,20,0.44735930921922556,0.7648986535627905,0.7648986535627905,0.31753934434356496,6,15,30,40,,n_agents,30.0
Hy,0.5,5,1,0.5179110045933087,0.6882919501302467,0.6882919501302467,0.17038094553693794,11,15,30,40,,n_agents,30.0
Hy,0.5,5,2,0.5226690748405124,0.7427604168980676,0.7427604168980676,0.2200913420575552,10,15,30,40,,n_agents,30.0
Hy,0.5,5,3,0.5527558933900957,0.7497747852457491,0.7497747852457491,0.19701889185565347,9,15,30,40,,n_agents,30.0
Hy,0.5,5,4,0.5737439750352527,0.7318525625248746,0.7318525625248746,0.15810858748962198,2,15,30,40,,n_agents,30.0
Hy,0.5,5,5,0.41371619406306553,0.7757717286832498,0.7757717286832498,0.3620555346201843,11,15,30,40,,n_agents,30.0
Hy,0.5,5,6,0.567370455587715,0.7912542567294911,0.7912542567294911,0.22388380114177608,10,15,30,40,,n_agents,30.0
Hy,0.5,5,7,0.5756996802164098,0.7248510088035304,0.7248510088035304,0.14915132858712055,10,15,30,40,,n_agents,30.0
Hy,0.5,5,8,0.5261080080105237,0.7389339452012409,0.7389339452012409,0.21282593719071718,7,15,30,40,,n_agents,30.0
Hy,0.5,5,9,0.5089863265938456,0.7793458585463651,0.7793458585463651,0.2703595319525195,10,15,30,40,,n_agents,30.0
Hy,0.5,5,10,0.47448817323088543,0.6886996877665889,0.6886996877665889,0.21421151453570342,5,15,30,40,,n_agents,30.0
Hy,0.5,5,11,0.5249731379018493,0.6766384106733345,0.6766384106733345,0.15166527277148523,11,15,30,40,,n_agents,30.0
Hy,0.5,5,12,0.69041974870347,0.7368083862418022,0.7368083862418022,0.04638863753833222,1,15,30,40,,n_agents,30.0
Hy,0.5,5,13,0.49936650979872127,0.6794828107710206,0.6794828107710206,0.1801163009722993,11,15,30,40,,n_agents,30.0
Hy,0.5,5,14,0.3920257033312418,0.7457309892970903,0.7457309892970903,0.35370528596584844,18,15,30,40,,n_agents,30.0
Hy,0.5,5,15,0.5582943498776622,0.7418449106712971,0.7418449106712971,0.18355056079363485,6,15,30,40,,n_agents,30.0
Hy,0.5,5,16,0.518688785624992,0.7545160566072053,0.7545160566072053,0.23582727098221334,11,15,30,40,,n_agents,30.0
Hy,0.5,5,17,0.5592624523151195,0.7422825229201618,0.7422825229201618,0.18302007060504233,16,15,30,40,,n_agents,30.0
Hy,0.5,5,18,0.584009927797181,0.7745718038010946,0.7745718038010946,0.1905618760039136,5,15,30,40,,n_agents,30.0
Hy,0.5,5,19,0.4424989608593267,0.7863540618413184,0.7863540618413184,0.3438551009819917,8,15,30,40,,n_agents,30.0
Hy,0.5,5,20,0.5185054755355487,0.7648986535627905,0.7648986535627905,0.2463931780272418,13,15,30,40,,n_agents,30.0
Hy,0.7,5,1,0.37277899668417386,0.7153359204426527,0.7153359204426527,0.34255692375847885,5,15,30,40,,n_agents,30.0
Hy,0.7,5,2,0.610941567284211,0.7586359933024988,0.7586359933024988,0.14769442601828775,8,15,30,40,,n_agents,30.0
Hy,0.7,5,3,0.4819410290906275,0.7497747852457491,0.7497747852457491,0.2678337561551216,7,15,30,40,,n_agents,30.0
Hy,0.7,5,4,0.6776576264610727,0.7040387448088615,0.7040387448088615,0.02638111834778878,5,15,30,40,,n_agents,30.0
Hy,0.7,5,5,0.469426370665768,0.7112799480507446,0.7112799480507446,0.2418535773849766,2,15,30,40,,n_agents,30.0
Hy,0.7,5,6,0.468138952967289,0.7208918827741345,0.7208918827741345,0.2527529298068455,4,15,30,40,,n_agents,30.0
Hy,0.7,5,7,0.5325507894988922,0.8015576680946822,0.8015576680946822,0.26900687859579,3,15,30,40,,n_agents,30.0
Hy,0.7,5,8,0.6103413724729608,0.7533725074623827,0.7533725074623827,0.14303113498942188,1,15,30,40,,n_agents,30.0
Hy,0.7,5,9,0.5447368223222357,0.7296375699091163,0.7296375699091163,0.18490074758688058,7,15,30,40,,n_agents,30.0
Hy,0.7,5,10,0.47415871026650425,0.7502244411150525,0.7502244411150525,0.27606573084854824,4,15,30,40,,n_agents,30.0
Hy,0.7,5,11,0.478934143008899,0.7437816138932648,0.7437816138932648,0.2648474708843658,7,15,30,40,,n_agents,30.0
Hy,0.7,5,12,0.4340917478942993,0.8017331575342647,0.8017331575342647,0.3676414096399654,10,15,30,40,,n_agents,30.0
Hy,0.7,5,13,0.3968985498684726,0.7160459620692381,0.7160459620692381,0.3191474122007655,6,15,30,40,,n_agents,30.0
Hy,0.7,5,14,0.5620656522421599,0.7124334727957827,0.7124334727957827,0.15036782055362286,2,15,30,40,,n_agents,30.0
Hy,0.7,5,15,0.5065082226719889,0.6989957635349929,0.6989957635349929,0.19248754086300401,8,15,30,40,,n_agents,30.0
Hy,0.7,5,16,0.37779743166454377,0.7545160566072053,0.7545160566072053,0.37671862494266156,6,15,30,40,,n_agents,30.0
Hy,0.7,5,17,0.4793900114314914,0.7204567662511318,0.7204567662511318,0.24106675481964035,4,15,30,40,,n_agents,30.0
Hy,0.7,5,18,0.6263977857268778,0.7596504489278345,0.7596504489278345,0.13325266320095674,8,15,30,40,,n_agents,30.0
Hy,0.7,5,19,0.4902530791932961,0.709692596742991,0.709692596742991,0.21943951754969493,10,15,30,40,,n_agents,30.0
Hy,0.7,5,20,0.49596978890668547,0.7197310335074811,0.7197310335074811,0.22376124460079566,8,15,30,40,,n_agents,30.0
Hy,0.9,5,1,0.43738453524118176,0.669680730638699,0.669680730638699,0.23229619539751728,2,15,30,40,,n_agents,30.0
Hy,0.9,5,2,0.48329374561363764,0.723509803250431,0.723509803250431,0.24021605763679338,5,15,30,40,,n_agents,30.0
Hy,0.9,5,3,0.5438548414550286,0.7073294210521418,0.7073294210521418,0.1634745795971132,3,15,30,40,,n_agents,30.0
Hy,0.9,5,4,0.595473400074718,0.7378555187516199,0.7378555187516199,0.14238211867690187,5,15,30,40,,n_agents,30.0
Hy,0.9,5,5,0.44204265407103194,0.7600854998498172,0.7600854998498172,0.3180428457787853,5,15,30,40,,n_agents,30.0
Hy,0.9,5,6,0.613495693606195,0.7178605575677024,0.7178605575677024,0.10436486396150735,6,15,30,40,,n_agents,30.0
Hy,0.9,5,7,0.4854372045065868,0.7483954463250015,0.7483954463250015,0.26295824181841476,3,15,30,40,,n_agents,30.0
Hy,0.9,5,8,0.5063577035162475,0.7158018719661442,0.7158018719661442,0.20944416844989666,5,15,30,40,,n_agents,30.0
Hy,0.9,5,9,0.5409880614905316,0.6711168385869895,0.6711168385869895,0.13012877709645787,5,15,30,40,,n_agents,30.0
Hy,0.9,5,10,0.44458639904304115,0.6886996877665889,0.6886996877665889,0.2441132887235477,5,15,30,40,,n_agents,30.0
Hy,0.9,5,11,0.45387991743255074,0.7437816138932648,0.7437816138932648,0.28990169646071406,7,15,30,40,,n_agents,30.0
Hy,0.9,5,12,0.5678228762907849,0.6007268767518478,0.6007268767518478,0.0329040004610629,1,15,30,40,,n_agents,30.0
Hy,0.9,5,13,0.4747005925639039,0.6820988695997456,0.6820988695997456,0.20739827703584174,3,15,30,40,,n_agents,30.0
Hy,0.9,5,14,0.4416765135813214,0.7124334727957827,0.7124334727957827,0.27075695921446136,1,15,30,40,,n_agents,30.0
Hy,0.9,5,15,0.33599007595325375,0.7556535735003986,0.7556535735003986,0.4196634975471449,8,15,30,40,,n_agents,30.0
Hy,0.9,5,16,0.5007209283987225,0.7847380250095031,0.7847380250095031,0.28401709661078056,6,15,30,40,,n_agents,30.0
Hy,0.9,5,17,0.49672499439958406,0.7652522888562273,0.7652522888562273,0.26852729445664325,6,15,30,40,,n_agents,30.0
Hy,0.9,5,18,0.5305003035170247,0.6925697251178513,0.6925697251178513,0.1620694216008266,1,15,30,40,,n_agents,30.0
Hy,0.9,5,19,0.5799956636633071,0.6851128072938552,0.6851128072938552,0.10511714363054803,1,15,30,40,,n_agents,30.0
Hy,0.9,5,20,0.6245013099942012,0.7176396164721704,0.7176396164721704,0.09313830647796928,1,15,30,40,,n_agents,30.0
V,0.1,5,1,0.5704773118847002,0.7768092704460419,0.7768092704460419,0.20633195856134168,2,15,60,40,,n_agents,60.0
V,0.1,5,2,0.5373592586002743,0.641179159439216,0.641179159439216,0.10381990083894166,3,15,60,40,,n_agents,60.0
V,0.1,5,3,0.4218795910374145,0.679023999036351,0.679023999036351,0.2571444079989365,4,15,60,40,,n_agents,60.0
V,0.1,5,4,0.5147279525504549,0.7348715845440571,0.7348715845440571,0.2201436319936022,5,15,60,40,,n_agents,60.0
V,0.1,5,5,0.43540785555499845,0.6514746789012821,0.6514746789012821,0.21606682334628363,4,15,60,40,,n_agents,60.0
V,0.1,5,6,0.4883418386468807,0.6121753823530934,0.6121753823530934,0.12383354370621275,2,15,60,40,,n_agents,60.0
V,0.1,5,7,0.6019221290287929,0.6995414949944735,0.6995414949944735,0.09761936596568055,3,15,60,40,,n_agents,60.0
V,0.1,5,8,0.4063589376047909,0.7350061303527572,0.7350061303527572,0.3286471927479663,3,15,60,40,,n_agents,60.0
V,0.1,5,9,0.5584533660433441,0.7290750231128854,0.7290750231128854,0.17062165706954135,5,15,60,40,,n_agents,60.0
V,0.1,5,10,0.510489826651107,0.717096027903303,0.717096027903303,0.20660620125219598,3,15,60,40,,n_agents,60.0
V,0.1,5,11,0.3868447573822629,0.6966982353948159,0.6966982353948159,0.309853478012553,6,15,60,40,,n_agents,60.0
V,0.1,5,12,0.5531986359153401,0.8017331575342647,0.8017331575342647,0.24853452161892453,3,15,60,40,,n_agents,60.0
V,0.1,5,13,0.380242251539066,0.7205229748730857,0.7205229748730857,0.3402807233340197,3,15,60,40,,n_agents,60.0
V,0.1,5,14,0.4855399514385226,0.6583142456692102,0.6583142456692102,0.17277429423068758,2,15,60,40,,n_agents,60.0
V,0.1,5,15,0.398836211690732,0.6687591156039259,0.6687591156039259,0.26992290391319385,4,15,60,40,,n_agents,60.0
V,0.1,5,16,0.4999286475683627,0.7206090363954937,0.7206090363954937,0.22068038882713098,3,15,60,40,,n_agents,60.0
V,0.1,5,17,0.487960215715943,0.6686395179617161,0.6686395179617161,0.18067930224577305,3,15,60,40,,n_agents,60.0
V,0.1,5,18,0.3987669313774845,0.8030963861512234,0.8030963861512234,0.4043294547737389,5,15,60,40,,n_agents,60.0
V,0.1,5,19,0.5400628201755163,0.7561523986583373,0.7561523986583373,0.21608957848282095,3,15,60,40,,n_agents,60.0
V,0.1,5,20,0.4980922332910735,0.6547680997928065,0.6547680997928065,0.15667586650173299,3,15,60,40,,n_agents,60.0
V,0.3,5,1,0.4785414558619374,0.748878755020318,0.748878755020318,0.27033729915838056,6,15,60,40,,n_agents,60.0
V,0.3,5,2,0.4660578848288651,0.7761379498545331,0.7761379498545331,0.310080065025668,4,15,60,40,,n_agents,60.0
V,0.3,5,3,0.3334458881937028,0.6764504737647576,0.6764504737647576,0.34300458557105484,5,15,60,40,,n_agents,60.0
V,0.3,5,4,0.5370552914223445,0.7411063402674589,0.7411063402674589,0.20405104884511438,3,15,60,40,,n_agents,60.0
V,0.3,5,5,0.6184887015476319,0.6650321095003889,0.6650321095003889,0.04654340795275702,3,15,60,40,,n_agents,60.0
V,0.3,5,6,0.5548769535311773,0.7876224746849373,0.7876224746849373,0.23274552115376002,5,15,60,40,,n_agents,60.0
V,0.3,5,7,0.4766928579934896,0.6328296538502534,0.6328296538502534,0.15613679585676377,2,15,60,40,,n_agents,60.0
V,0.3,5,8,0.4041954895719252,0.6642040302720366,0.6642040302720366,0.26000854070011137,2,15,60,40,,n_agents,60.0
V,0.3,5,9,0.46459043131898475,0.6776479601769806,0.6776479601769806,0.21305752885799584,3,15,60,40,,n_agents,60.0
V,0.3,5,10,0.36592294064611636,0.6402647990897523,0.6402647990897523,0.27434185844363596,3,15,60,40,,n_agents,60.0
V,0.3,5,11,0.4019684484773291,0.6957329087912777,0.6957329087912777,0.2937644603139486,3,15,60,40,,n_agents,60.0
V,0.3,5,12,0.489172046307713,0.6687936419976117,0.6687936419976117,0.17962159568989872,2,15,60,40,,n_agents,60.0
V,0.3,5,13,0.5234060143121679,0.64547685074913,0.64547685074913,0.12207083643696204,4,15,60,40,,n_agents,60.0
V,0.3,5,14,0.508319897485533,0.6654386744291234,0.6654386744291234,0.15711877694359044,2,15,60,40,,n_agents,60.0
V,0.3,5,15,0.6433954164395115,0.7551145155473079,0.7551145155473079,0.11171909910779643,2,15,60,40,,n_agents,60.0
V,0.3,5,16,0.48604216237029757,0.6713971841425478,0.6713971841425478,0.18535502177225022,2,15,60,40,,n_agents,60.0
V,0.3,5,17,0.47136251765148235,0.7355936128014873,0.7355936128014873,0.2642310951500049,3,15,60,40,,n_agents,60.0
V,0.3,5,18,0.41227240186128833,0.7777642995055821,0.7777642995055821,0.3654918976442938,6,15,60,40,,n_agents,60.0
V,0.3,5,19,0.46774186036565163,0.8034423655354307,0.8034423655354307,0.33570050516977906,6,15,60,40,,n_agents,60.0
V,0.3,5,20,0.44735930921922556,0.7648986535627905,0.7648986535627905,0.31753934434356496,4,15,60,40,,n_agents,60.0
V,0.5,5,1,0.5179110045933087,0.6618060249300743,0.6618060249300743,0.1438950203367656,2,15,60,40,,n_agents,60.0
V,0.5,5,2,0.5226690748405124,0.6522188560162177,0.6522188560162177,0.12954978117570526,3,15,60,40,,n_agents,60.0
V,0.5,5,3,0.5527558933900957,0.7322258971267277,0.7322258971267277,0.17947000373663202,4,15,60,40,,n_agents,60.0
V,0.5,5,4,0.5737439750352527,0.7318525625248746,0.7318525625248746,0.15810858748962198,3,15,60,40,,n_agents,60.0
V,0.5,5,5,0.41371619406306553,0.7190164489875401,0.7190164489875401,0.3053002549244746,2,15,60,40,,n_agents,60.0
V,0.5,5,6,0.567370455587715,0.7912542567294911,0.7912542567294911,0.22388380114177608,4,15,60,40,,n_agents,60.0
V,0.5,5,7,0.5756996802164098,0.671750139221947,0.671750139221947,0.09605045900553721,4,15,60,40,,n_agents,60.0
V,0.5,5,8,0.5261080080105237,0.6390384257364149,0.6390384257364149,0.11293041772589119,1,15,60,40,,n_agents,60.0
V,0.5,5,9,0.5089863265938456,0.6372330013043359,0.6372330013043359,0.12824667471049034,2,15,60,40,,n_agents,60.0
V,0.5,5,10,0.47448817323088543,0.6886996877665889,0.6886996877665889,0.21421151453570342,3,15,60,40,,n_agents,60.0
V,0.5,5,11,0.5249731379018493,0.6622803404590806,0.6622803404590806,0.13730720255723128,2,15,60,40,,n_agents,60.0
V,0.5,5,12,0.69041974870347,0.7368083862418022,0.7368083862418022,0.04638863753833222,2,15,60,40,,n_agents,60.0
V,0.5,5,13,0.49936650979872127,0.6435464730623401,0.6435464730623401,0.14417996326361887,2,15,60,40,,n_agents,60.0
V,0.5,5,14,0.3920257033312418,0.7457309892970903,0.7457309892970903,0.35370528596584844,6,15,60,40,,n_agents,60.0
V,0.5,5,15,0.5582943498776622,0.7418449106712971,0.7418449106712971,0.18355056079363485,2,15,60,40,,n_agents,60.0
V,0.5,5,16,0.518688785624992,0.7043968300587452,0.7043968300587452,0.18570804443375322,3,15,60,40,,n_agents,60.0
V,0.5,5,17,0.5592624523151195,0.7204567662511318,0.7204567662511318,0.16119431393601225,3,15,60,40,,n_agents,60.0
V,0.5,5,18,0.584009927797181,0.6719986046189861,0.6719986046189861,0.08798867682180511,1,15,60,40,,n_agents,60.0
V,0.5,5,19,0.4424989608593267,0.742604800010225,0.742604800010225,0.3001058391508983,8,15,60,40,,n_agents,60.0
V,0.5,5,20,0.5185054755355487,0.6749194808455653,0.6749194808455653,0.1564140053100166,2,15,60,40,,n_agents,60.0
V,0.7,5,1,0.37277899668417386,0.7153359204426527,0.7153359204426527,0.34255692375847885,5,15,60,40,,n_agents,60.0
V,0.7,5,2,0.610941567284211,0.6558107925446414,0.6558107925446414,0.044869225260430357,1,15,60,40,,n_agents,60.0
V,0.7,5,3,0.4819410290906275,0.7096051788656687,0.7096051788656687,0.22766414977504112,5,15,60,40,,n_agents,60.0
V,0.7,5,4,0.6776576264610727,0.6940107177354725,0.6940107177354725,0.016353091274399767,1,15,60,40,,n_agents,60.0
V,0.7,5,5,0.469426370665768,0.7112799480507446,0.7112799480507446,0.2418535773849766,3,15,60,40,,n_agents,60.0
V,0.7,5,6,0.468138952967289,0.7208918827741345,0.7208918827741345,0.2527529298068455,4,15,60,40,,n_agents,60.0
V,0.7,5,7,0.5325507894988922,0.8015576680946822,0.8015576680946822,0.26900687859579,2,15,60,40,,n_agents,60.0
V,0.7,5,8,0.6103413724729608,0.7533725074623827,0.7533725074623827,0.14303113498942188,3,15,60,40,,n_agents,60.0
V,0.7,5,9,0.5447368223222357,0.7035264120048182,0.7035264120048182,0.1587895896825825,4,15,60,40,,n_agents,60.0
V,0.7,5,10,0.47415871026650425,0.7502244411150525,0.7502244411150525,0.27606573084854824,6,15,60,40,,n_agents,60.0
V,0.7,5,11,0.478934143008899,0.6649218689488434,0.6649218689488434,0.1859877259399444,3,15,60,40,,n_agents,60.0
V,0.7,5,12,0.4340917478942993,0.8017331575342647,0.8017331575342647,0.3676414096399654,5,15,60,40,,n_agents,60.0
V,0.7,5,13,0.3968985498684726,0.7481608671957409,0.7481608671957409,0.3512623173272683,6,15,60,40,,n_agents,60.0
V,0.7,5,14,0.5620656522421599,0.7124334727957827,0.7124334727957827,0.15036782055362286,3,15,60,40,,n_agents,60.0
V,0.7,5,15,0.5065082226719889,0.6911471518799825,0.6911471518799825,0.18463892920799363,3,15,60,40,,n_agents,60.0
V,0.7,5,16,0.37779743166454377,0.7159787383191916,0.7159787383191916,0.3381813066546478,3,15,60,40,,n_agents,60.0
V,0.7,5,17,0.4793900114314914,0.7204567662511318,0.7204567662511318,0.24106675481964035,5,15,60,40,,n_agents,60.0
V,0.7,5,18,0.6263977857268778,0.7062532747312038,0.7062532747312038,0.07985548900432604,1,15,60,40,,n_agents,60.0
V,0.7,5,19,0.4902530791932961,0.6848979505276918,0.6848979505276918,0.19464487133439567,2,15,60,40,,n_agents,60.0
V,0.7,5,20,0.49596978890668547,0.7197310335074811,0.7197310335074811,0.22376124460079566,4,15,60,40,,n_agents,60.0
