structure,tau,K,seed,initial_fitness,final_fitness,peak_fitness,improvement,N,n_agents,T,shock_every,reshuffle_frac
V,0.8,10,19,0.4587342615085805,0.7189486015365928,0.7189486015365928,0.2602143400280123,15,30,40,10,0.25
V,0.8,10,20,0.40105184930030796,0.7062658304631723,0.7245490849493945,0.3052139811628643,15,30,40,10,0.25
V,0.9,2,1,0.5893026333880261,0.6919338175547071,0.7058653438948156,0.10263118416668093,15,30,40,10,0.25
V,0.9,2,2,0.5345935454552294,0.752600925076895,0.752600925076895,0.2180073796216656,15,30,40,10,0.25
V,0.9,2,3,0.5665409161985269,0.7470078058588665,0.78582145583467,0.18046688966033964,15,30,40,10,0.25
V,0.9,2,4,0.428546773669808,0.6528371545694474,0.7561470521747163,0.22429038089963937,15,30,40,10,0.25
V,0.9,2,5,0.49562057037062324,0.7330575235512404,0.7931049225380487,0.2374369531806172,15,30,40,10,0.25
V,0.9,2,6,0.5864088904085788,0.6840697202089249,0.8128594851305303,0.09766082980034607,15,30,40,10,0.25
V,0.9,2,7,0.4072482887922438,0.7317920363224614,0.7317920363224614,0.3245437475302176,15,30,40,10,0.25
V,0.9,2,8,0.3475889950486682,0.6401654157050419,0.7165851774196679,0.29257642065637374,15,30,40,10,0.25
V,0.9,2,9,0.4789132249302546,0.6842285513784554,0.7486897354696578,0.20531532644820077,15,30,40,10,0.25
V,0.9,2,10,0.42572060684375246,0.6727177484102197,0.6760109352117404,0.24699714156646724,15,30,40,10,0.25
V,0.9,2,11,0.5079070185480022,0.6703485538323161,0.7325418660427154,0.16244153528431382,15,30,40,10,0.25
V,0.9,2,12,0.4486023299221801,0.6480725551370468,0.7744932535057019,0.19947022521486668,15,30,40,10,0.25
V,0.9,2,13,0.41361919210646864,0.6532902822881185,0.7460100446007274,0.23967109018164984,15,30,40,10,0.25
V,0.9,2,14,0.49114879818290075,0.6313815906832548,0.6998499800789761,0.1402327925003541,15,30,40,10,0.25
V,0.9,2,15,0.47185969700945535,0.6493240209056917,0.7766798651497314,0.1774643238962364,15,30,40,10,0.25
V,0.9,2,16,0.5236007617475071,0.6994777225687373,0.7262749684843326,0.17587696082123017,15,30,40,10,0.25
V,0.9,2,17,0.3954626052291281,0.6403623011907589,0.6766290804589689,0.2448996959616308,15,30,40,10,0.25
V,0.9,2,18,0.3902896710274657,0.6590085653701667,0.8190122471369541,0.268718894342701,15,30,40,10,0.25
V,0.9,2,19,0.5416858345590564,0.628830118522434,0.7427743816843466,0.08714428396337759,15,30,40,10,0.25
V,0.9,2,20,0.44606389709946465,0.6549661004234099,0.7359396259166437,0.2089022033239452,15,30,40,10,0.25
V,0.9,5,1,0.5907127411905436,0.664986420310893,0.7570394651853672,0.07427367912034932,15,30,40,10,0.25
V,0.9,5,2,0.44499327208026673,0.6815626431551955,0.7637419428130051,0.2365693710749288,15,30,40,10,0.25
V,0.9,5,3,0.39296439342751355,0.7171970027640635,0.7171970027640635,0.32423260933654996,15,30,40,10,0.25
V,0.9,5,4,0.6329182254779855,0.7369087683794782,0.782145342374548,0.10399054290149268,15,30,40,10,0.25
V,0.9,5,5,0.5044284160930207,0.6949936404965908,0.7577543317748104,0.19056522440357015,15,30,40,10,0.25
V,0.9,5,6,0.5316512002115499,0.7243115040392869,0.8142156060163135,0.19266030382773702,15,30,40,10,0.25
V,0.9,5,7,0.4716754813976044,0.6878570220849038,0.7163341107042591,0.21618154068729944,15,30,40,10,0.25
V,0.9,5,8,0.35531369227094367,0.5864131422057901,0.6601238857642119,0.23109944993484643,15,30,40,10,0.25
V,0.9,5,9,0.516737649713963,0.5690972682067768,0.7638405491275134,0.052359618492813786,15,30,40,10,0.25
V,0.9,5,10,0.5005129895732693,0.6417141468671758,0.7407142171965557,0.14120115729390648,15,30,40,10,0.25
V,0.9,5,11,0.3867138027775615,0.6938356394231368,0.715291053147355,0.30712183664557524,15,30,40,10,0.25
V,0.9,5,12,0.5494710944314388,0.7471915812375177,0.7576984514577827,0.1977204868060789,15,30,40,10,0.25
V,0.9,5,13,0.5165740405786247,0.634063700885395,0.736619037326642,0.11748966030677033,15,30,40,10,0.25
V,0.9,5,14,0.5681989367465528,0.7398471299038601,0.7398471299038601,0.1716481931573074,15,30,40,10,0.25
V,0.9,5,15,0.5349707004133423,0.7465664959058238,0.7560314889558171,0.21159579549248153,15,30,40,10,0.25
V,0.9,5,16,0.49598104177316327,0.6049230551792579,0.7189372123329159,0.10894201340609466,15,30,40,10,0.25
V,0.9,5,17,0.5155743635898331,0.7511982349567606,0.7663201970538511,0.23562387136692753,15,30,40,10,0.25
V,0.9,5,18,0.5295257018653007,0.6144979096273537,0.7030725564580892,0.08497220776205305,15,30,40,10,0.25
V,0.9,5,19,0.6121820986552683,0.6948061864931555,0.7795967701381478,0.08262408783788722,15,30,40,10,0.25
V,0.9,5,20,0.5330955404693394,0.6077748505460144,0.7525394562430398,0.07467931007667505,15,30,40,10,0.25
V,0.9,10,1,0.3766351941071686,0.6916996434250481,0.7413205691010228,0.31506444931787947,15,30,40,10,0.25
V,0.9,10,2,0.48381846778240445,0.6750745494781256,0.7215576920647445,0.19125608169572117,15,30,40,10,0.25
V,0.9,10,3,0.5975293215867746,0.5889645612040771,0.7257758312989377,-0.00856476038269749,15,30,40,10,0.25
V,0.9,10,4,0.4686650562404821,0.678600655305723,0.729879085633328,0.2099355990652409,15,30,40,10,0.25
V,0.9,10,5,0.49167162058848535,0.6616341430335152,0.7099847765267244,0.16996252244502985,15,30,40,10,0.25
V,0.9,10,6,0.44406653668553225,0.643971196621483,0.7793023048184708,0.1999046599359508,15,30,40,10,0.25
V,0.9,10,7,0.4998281301677369,0.5871193146023814,0.6987840116490447,0.08729118443464451,15,30,40,10,0.25
V,0.9,10,8,0.5087284867104478,0.7011473132575834,0.7089975110006681,0.1924188265471356,15,30,40,10,0.25
V,0.9,10,9,0.4632900234577932,0.6737288525142643,0.7225770675212854,0.2104388290564711,15,30,40,10,0.25
V,0.9,10,10,0.4712116879102608,0.6754138454574696,0.6754138454574696,0.20420215754720883,15,30,40,10,0.25
V,0.9,10,11,0.476024641715827,0.6989019910379303,0.7215612702300105,0.2228773493221033,15,30,40,10,0.25
V,0.9,10,12,0.4573095300221843,0.6994847718715171,0.6994847718715171,0.24217524184933287,15,30,40,10,0.25
V,0.9,10,13,0.5412544717586851,0.6261992677048211,0.7351367246803834,0.08494479594613602,15,30,40,10,0.25
V,0.9,10,14,0.5954880477341258,0.7512766308166573,0.7512766308166573,0.15578858308253152,15,30,40,10,0.25
V,0.9,10,15,0.5847038787808673,0.7034860521390106,0.7085228888785036,0.11878217335814334,15,30,40,10,0.25
V,0.9,10,16,0.6302058853318661,0.6923092131192597,0.760353996536302,0.06210332778739369,15,30,40,10,0.25
V,0.9,10,17,0.5567285387815618,0.6245632000003066,0.6907367778736705,0.06783466121874482,15,30,40,10,0.25
V,0.9,10,18,0.4730742458628551,0.7109601423724663,0.7429110652714108,0.23788589650961117,15,30,40,10,0.25
V,0.9,10,19,0.663859994297267,0.6794491538426498,0.6794491538426498,0.015589159545382758,15,30,40,10,0.25
V,0.9,10,20,0.5814298079943122,0.6961748763194142,0.7363686168265272,0.114745068325102,15,30,40,10,0.25
H,0.1,2,1,0.5125354985926414,0.5392735845193575,0.667430605554115,0.026738085926716115,15,30,40,10,0.25
H,0.1,2,2,0.5020518231755563,0.48558943485723194,0.5551536669672883,-0.01646238831832436,15,30,40,10,0.25
H,0.1,2,3,0.5106508711169839,0.557698440851887,0.6552090681234424,0.047047569734903094,15,30,40,10,0.25
H,0.1,2,4,0.3117564104636103,0.3769333465554226,0.5772779424081828,0.0651769360918123,15,30,40,10,0.25
H,0.1,2,5,0.5314966296158133,0.49097757162399175,0.5609670664238603,-0.040519057991821594,15,30,40,10,0.25
H,0.1,2,6,0.4407574694666531,0.5717743615221373,0.6517314573769659,0.13101689205548422,15,30,40,10,0.25
H,0.1,2,7,0.5640082995846468,0.5137782663431729,0.6086534916993346,-0.050230033241473904,15,30,40,10,0.25
H,0.1,2,8,0.399261894639887,0.4518525148463145,0.6227674079623867,0.05259062020642752,15,30,40,10,0.25
H,0.1,2,9,0.4590322283634716,0.4483190530098522,0.5494944699126673,-0.010713175353619375,15,30,40,10,0.25
H,0.1,2,10,0.6156416532173985,0.483355843520743,0.5888542377391996,-0.1322858096966555,15,30,40,10,0.25
H,0.1,2,11,0.3056453608054412,0.5121760380917398,0.5728880633000818,0.20653067728629865,15,30,40,10,0.25
H,0.1,2,12,0.4557641917409231,0.5260930273187485,0.5759704283573986,0.07032883557782543,15,30,40,10,0.25
H,0.1,2,13,0.611185218698338,0.5681848938025422,0.7163633496916615,-0.04300032489579575,15,30,40,10,0.25
H,0.1,2,14,0.5781826178094026,0.5579434035685755,0.7022038664818591,-0.020239214240827086,15,30,40,10,0.25
H,0.1,2,15,0.5134217472059412,0.5172441650182789,0.6618245340116774,0.0038224178123376085,15,30,40,10,0.25
H,0.1,2,16,0.6041254244104539,0.5006741418401235,0.5939411129429768,-0.10345128257033043,15,30,40,10,0.25
H,0.1,2,17,0.4361883668244048,0.5857104971810114,0.6156691300500536,0.1495221303566066,15,30,40,10,0.25
H,0.1,2,18,0.4804700064625002,0.5256447600438725,0.6261748596494662,0.045174753581372296,15,30,40,10,0.25
H,0.1,2,19,0.3979586104380368,0.563010752090067,0.6487555563517972,0.1650521416520302,15,30,40,10,0.25
H,0.1,2,20,0.5484511982042694,0.5196721076377424,0.5869336823012297,-0.028779090566526944,15,30,40,10,0.25
H,0.1,5,1,0.48737683063609627,0.5789707748077562,0.6505283416882028,0.09159394417165989,15,30,40,10,0.25
H,0.1,5,2,0.5303832582971131,0.5242531585445664,0.6027295770692986,-0.006130099752546636,15,30,40,10,0.25
H,0.1,5,3,0.6237108874233187,0.594409279946553,0.6066953166265718,-0.02930160747676569,15,30,40,10,0.25
H,0.1,5,4,0.49365339606554975,0.6265040796162964,0.651524447732599,0.13285068355074664,15,30,40,10,0.25
H,0.1,5,5,0.5988741422896192,0.5128110257199177,0.6191411819457685,-0.08606311656970156,15,30,40,10,0.25
H,0.1,5,6,0.6004609739334419,0.485876402031717,0.6311495266108165,-0.11458457190172489,15,30,40,10,0.25
H,0.1,5,7,0.4672792533299504,0.5309025951014807,0.6333010759781648,0.06362334177153034,15,30,40,10,0.25
H,0.1,5,8,0.3799152874177953,0.5402861220410273,0.6015618087594713,0.16037083462323204,15,30,40,10,0.25
H,0.1,5,9,0.5461265282269877,0.46551823648145674,0.6103561263605803,-0.08060829174553097,15,30,40,10,0.25
H,0.1,5,10,0.547106937283661,0.5334426951059178,0.5895167445735273,-0.013664242177743202,15,30,40,10,0.25
H,0.1,5,11,0.5480753715359784,0.4511914301693567,0.6235174661024157,-0.0968839413666217,15,30,40,10,0.25
H,0.1,5,12,0.5463679246748563,0.5349064999083993,0.6467357865543,-0.011461424766456951,15,30,40,10,0.25
H,0.1,5,13,0.49865641044064757,0.5478336129005286,0.5607678246679182,0.049177202459881,15,30,40,10,0.25
H,0.1,5,14,0.4989891867508092,0.4582525681717195,0.5971884376427321,-0.04073661857908972,15,30,40,10,0.25
H,0.1,5,15,0.5154051990280959,0.6636625134462627,0.7006194229898992,0.1482573144181668,15,30,40,10,0.25
H,0.1,5,16,0.5397129686170723,0.47799219943714255,0.68709724901635,-0.061720769179929746,15,30,40,10,0.25
H,0.1,5,17,0.5615192122541067,0.6511269879091712,0.7137636071667388,0.0896077756550645,15,30,40,10,0.25
H,0.1,5,18,0.4875839968229761,0.5952022015507142,0.6034102671508584,0.10761820472773814,15,30,40,10,0.25
H,0.1,5,19,0.5604835045925827,0.5678759776261574,0.7509497552426809,0.007392473033574709,15,30,40,10,0.25
H,0.1,5,20,0.42922956265904044,0.44613685705605,0.5843220789312451,0.016907294397009553,15,30,40,10,0.25
H,0.1,10,1,0.5703198262052117,0.5858759027698804,0.6067674095213678,0.01555607656466873,15,30,40,10,0.25
H,0.1,10,2,0.5128344255121704,0.48468698563980694,0.6248404663942149,-0.028147439872363456,15,30,40,10,0.25
H,0.1,10,3,0.549967524178634,0.5431010321790861,0.5964088550900566,-0.006866491999547919,15,30,40,10,0.25
H,0.1,10,4,0.4825296772551749,0.5629115419375397,0.6507769065071639,0.08038186468236475,15,30,40,10,0.25
H,0.1,10,5,0.5789895462385708,0.5794809454701909,0.5953046040778628,0.0004913992316201155,15,30,40,10,0.25
H,0.1,10,6,0.544639988514082,0.4553084851215362,0.6301751280451992,-0.08933150339254581,15,30,40,10,0.25
H,0.1,10,7,0.6380435506882384,0.5421907257166845,0.5906756827296071,-0.0958528249715539,15,30,40,10,0.25
H,0.1,10,8,0.6255635995985097,0.4157419860095579,0.6348164814306254,-0.2098216135889518,15,30,40,10,0.25
H,0.1,10,9,0.5469267157696619,0.5305541955667274,0.5408859068486207,-0.01637252020293445,15,30,40,10,0.25
H,0.1,10,10,0.4983390703834149,0.5961984029178145,0.6106746409524224,0.09785933253439955,15,30,40,10,0.25
H,0.1,10,11,0.3967913485152254,0.5511569050582773,0.5607906261350185,0.1543655565430519,15,30,40,10,0.25
H,0.1,10,12,0.5070566967256871,0.4162971588759338,0.5617825118436814,-0.09075953784975327,15,30,40,10,0.25
H,0.1,10,13,0.44135948652768514,0.5102465650919277,0.5825235945348761,0.06888707856424253,15,30,40,10,0.25
H,0.1,10,14,0.4742608987728079,0.4077434109957805,0.7877503038722542,-0.06651748777702743,15,30,40,10,0.25
H,0.1,10,15,0.49822454402021366,0.5561313006877888,0.5958493496504009,0.057906756667575165,15,30,40,10,0.25
H,0.1,10,16,0.4446519091218801,0.5123204850839312,0.5347961258663654,0.06766857596205117,15,30,40,10,0.25
H,0.1,10,17,0.5518167408057175,0.5483986482972807,0.6851798027765522,-0.003418092508436832,15,30,40,10,0.25
H,0.1,10,18,0.4168166096281201,0.5456346864511219,0.6016957485294236,0.12881807682300178,15,30,40,10,0.25
H,0.1,10,19,0.5487977351731118,0.6322087387255475,0.6628052211741482,0.08341100355243569,15,30,40,10,0.25
H,0.1,10,20,0.4874974516471852,0.5330228744297484,0.5796465814058478,0.04552542278256316,15,30,40,10,0.25
H,0.2,2,1,0.4232718108813071,0.5425827405605451,0.6161088061008575,0.11931092967923801,15,30,40,10,0.25
H,0.2,2,2,0.5810336020045147,0.456868244534415,0.7397544396835023,-0.12416535747009971,15,30,40,10,0.25
H,0.2,2,3,0.5863110629151055,0.5859124006037073,0.7324872251410846,-0.0003986623113981791,15,30,40,10,0.25
H,0.2,2,4,0.527834003949556,0.5513580366914256,0.6530140451331325,0.02352403274186954,15,30,40,10,0.25
H,0.2,2,5,0.46538945361272516,0.574469163773031,0.7851481819697235,0.10907971016030588,15,30,40,10,0.25
H,0.2,2,6,0.6720484231447816,0.6267188891283104,0.7759261381997568,-0.04532953401647122,15,30,40,10,0.25
H,0.2,2,7,0.38826048296824583,0.5087670746393425,0.6425764918766596,0.12050659167109662,15,30,40,10,0.25
H,0.2,2,8,0.3689562050712076,0.6300548749704915,0.6300548749704915,0.26109866989928393,15,30,40,10,0.25
H,0.2,2,9,0.6088098174335459,0.4648929949730849,0.7129587803179321,-0.143916822460461,15,30,40,10,0.25
H,0.2,2,10,0.4574712847477418,0.5984431011375798,0.7311395411591443,0.14097181638983802,15,30,40,10,0.25
H,0.2,2,11,0.26913333273472406,0.5223302174431799,0.738287452704234,0.2531968847084558,15,30,40,10,0.25
H,0.2,2,12,0.49225039636209655,0.5894370683298619,0.7298460579808919,0.09718667196776531,15,30,40,10,0.25
H,0.2,2,13,0.5431117884039005,0.6374658455030213,0.7868269743592985,0.09435405709912081,15,30,40,10,0.25
H,0.2,2,14,0.3131260113179995,0.5313703669193026,0.6516338662109221,0.21824435560130312,15,30,40,10,0.25
H,0.2,2,15,0.6016377135334763,0.70419600770494,0.7789190414969507,0.10255829417146367,15,30,40,10,0.25
H,0.2,2,16,0.5933782992408149,0.4815852249022233,0.6938216496106342,-0.11179307433859159,15,30,40,10,0.25
H,0.2,2,17,0.44383741594838055,0.5845180133893686,0.6594576300966578,0.14068059744098804,15,30,40,10,0.25
H,0.2,2,18,0.37332862017171364,0.553077580285365,0.6521953025925399,0.17974896011365138,15,30,40,10,0.25
H,0.2,2,19,0.518848665378269,0.6057470722517664,0.7936088802005247,0.08689840687349737,15,30,40,10,0.25
H,0.2,2,20,0.534800586063448,0.6236990952503839,0.6798862490189219,0.08889850918693587,15,30,40,10,0.25
H,0.2,5,1,0.38746579291961497,0.537995274446617,0.6929333103416903,0.15052948152700202,15,30,40,10,0.25
H,0.2,5,2,0.5437924513099386,0.6993215864966965,0.7018145003709653,0.15552913518675793,15,30,40,10,0.25
H,0.2,5,3,0.4722015606539277,0.463948740517809,0.7513582326040356,-0.008252820136118721,15,30,40,10,0.25
H,0.2,5,4,0.5030219246910471,0.5774853288137295,0.715468849924176,0.07446340412268238,15,30,40,10,0.25
H,0.2,5,5,0.5832835426646894,0.5491855759141364,0.638112099842282,-0.03409796675055299,15,30,40,10,0.25
H,0.2,5,6,0.4417697514739694,0.4881812068112508,0.6066138437285791,0.046411455337281415,15,30,40,10,0.25
H,0.2,5,7,0.47561383986267164,0.5057704749160048,0.5987341133127657,0.03015663505333316,15,30,40,10,0.25
H,0.2,5,8,0.4376114829768733,0.6963837082893201,0.6963837082893201,0.25877222531244676,15,30,40,10,0.25
H,0.2,5,9,0.5841236567320135,0.45178516978744954,0.7229054105616901,-0.13233848694456396,15,30,40,10,0.25
H,0.2,5,10,0.42252464230046216,0.48446704022896847,0.5776980735236625,0.06194239792850631,15,30,40,10,0.25
H,0.2,5,11,0.547744223167747,0.6016808602998666,0.7103535560149813,0.0539366371321196,15,30,40,10,0.25
H,0.2,5,12,0.495468142646315,0.6283974357610007,0.6565710914903033,0.1329292931146857,15,30,40,10,0.25
H,0.2,5,13,0.5652127647201889,0.5471527646424258,0.6560914789921422,-0.018060000077763094,15,30,40,10,0.25
H,0.2,5,14,0.4736512802463314,0.6829039662960403,0.6949167953492942,0.20925268604970892,15,30,40,10,0.25
H,0.2,5,15,0.46162641789027353,0.6286188797119766,0.7109817112656305,0.16699246182170308,15,30,40,10,0.25
H,0.2,5,16,0.614567744373925,0.5237841273117615,0.6901176033231353,-0.09078361706216354,15,30,40,10,0.25
H,0.2,5,17,0.41881407238577084,0.6155604594519052,0.6961358423323261,0.19674638706613434,15,30,40,10,0.25
H,0.2,5,18,0.48535643077330376,0.6854918574365834,0.6854918574365834,0.2001354266632796,15,30,40,10,0.25
H,0.2,5,19,0.41449189500148,0.7338928747982315,0.7596564334373909,0.3194009797967515,15,30,40,10,0.25
H,0.2,5,20,0.33599351652784554,0.5816994176506182,0.6314683136645399,0.24570590112277263,15,30,40,10,0.25
H,0.2,10,1,0.33683252689837384,0.5042673816771175,0.6168798247353211,0.16743485477874365,15,30,40,10,0.25
H,0.2,10,2,0.46860498119182525,0.41364392898285063,0.6470176456214407,-0.054961052208974626,15,30,40,10,0.25
H,0.2,10,3,0.5900725494674844,0.6252208901644888,0.7654023481720275,0.03514834069700434,15,30,40,10,0.25
H,0.2,10,4,0.39096673657197945,0.5458293423001098,0.6136138030930683,0.15486260572813038,15,30,40,10,0.25
H,0.2,10,5,0.3449649907422351,0.5943299209303774,0.6497492696696648,0.24936493018814232,15,30,40,10,0.25
H,0.2,10,6,0.5315569572543057,0.5852497740663448,0.6427591381397232,0.05369281681203908,15,30,40,10,0.25
H,0.2,10,7,0.5390014620930665,0.49295196299740207,0.6852034337575836,-0.04604949909566447,15,30,40,10,0.25
H,0.2,10,8,0.4519689464464144,0.631430501704201,0.7068374956308682,0.17946155525778662,15,30,40,10,0.25
H,0.2,10,9,0.450185246953829,0.5176400937681678,0.6241326294828282,0.06745484681433878,15,30,40,10,0.25
H,0.2,10,10,0.5531538239125695,0.6658383754711472,0.6658383754711472,0.1126845515585777,15,30,40,10,0.25
H,0.2,10,11,0.42344331319245776,0.49620631781422153,0.6996414182978099,0.07276300462176377,15,30,40,10,0.25
H,0.2,10,12,0.5944009950676137,0.585812339144588,0.7335701456444104,-0.008588655923025712,15,30,40,10,0.25
H,0.2,10,13,0.4881202806611341,0.6472706414413337,0.6714472317101665,0.15915036078019962,15,30,40,10,0.25
H,0.2,10,14,0.5210698771598452,0.5902969729811667,0.6636543039353667,0.06922709582132147,15,30,40,10,0.25
H,0.2,10,15,0.5055397095107571,0.7975994842187901,0.7975994842187901,0.292059774708033,15,30,40,10,0.25
H,0.2,10,16,0.622804513101313,0.6675607895747587,0.7522422235343529,0.04475627647344571,15,30,40,10,0.25
H,0.2,10,17,0.5115389154227837,0.5688298655551373,0.6800052508913387,0.057290950132353524,15,30,40,10,0.25
H,0.2,10,18,0.411199884140423,0.6062775267862579,0.656371812927962,0.19507764264583488,15,30,40,10,0.25
H,0.2,10,19,0.5009741351666961,0.6446930017249867,0.7066776037234941,0.14371886655829058,15,30,40,10,0.25
H,0.2,10,20,0.5200339409271162,0.6519701498471288,0.6519701498471288,0.13193620892001257,15,30,40,10,0.25
H,0.3,2,1,0.5369057301505932,0.5927119096917508,0.67722984804674,0.05580617954115763,15,30,40,10,0.25
H,0.3,2,2,0.521107373344696,0.5820246659107041,0.7511166544634545,0.060917292566008086,15,30,40,10,0.25
H,0.3,2,3,0.5898222996096718,0.5697650257784362,0.6735340992370922,-0.020057273831235567,15,30,40,10,0.25
H,0.3,2,4,0.48371051166401685,0.5246221784115894,0.8042792707414274,0.04091166674757257,15,30,40,10,0.25
H,0.3,2,5,0.5047429702015456,0.585463815196312,0.7743893590333085,0.0807208449947664,15,30,40,10,0.25
H,0.3,2,6,0.46903146789861555,0.6878434928043988,0.7234449166284933,0.21881202490578328,15,30,40,10,0.25
H,0.3,2,7,0.48421928125464697,0.44280218414365324,0.693147099056881,-0.04141709711099373,15,30,40,10,0.25
H,0.3,2,8,0.38431633409440147,0.44515765426059956,0.6648524135355072,0.06084132016619809,15,30,40,10,0.25
H,0.3,2,9,0.5400633818430397,0.5300132758794734,0.729450045754689,-0.010050105963566258,15,30,40,10,0.25
H,0.3,2,10,0.44071399485407325,0.588934227141678,0.8108285845449331,0.14822023228760473,15,30,40,10,0.25
H,0.3,2,11,0.6458067073829558,0.6638042782136452,0.734367687719676,0.017997570830689424,15,30,40,10,0.25
H,0.3,2,12,0.49604118645468603,0.5442731426917207,0.7271356098546599,0.048231956237034634,15,30,40,10,0.25
H,0.3,2,13,0.42379935080867687,0.5556601607912488,0.7079492537718618,0.13186080998257194,15,30,40,10,0.25
H,0.3,2,14,0.5992689275373729,0.5285886605823071,0.60674284971788,-0.0706802669550658,15,30,40,10,0.25
H,0.3,2,15,0.5060708719592815,0.5975879330734128,0.7176373929541879,0.09151706111413138,15,30,40,10,0.25
H,0.3,2,16,0.40506178186693353,0.4716818268299499,0.7132669450656343,0.06662004496301638,15,30,40,10,0.25
H,0.3,2,17,0.5292616709718375,0.6735713770945934,0.7248295397797193,0.14430970612275584,15,30,40,10,0.25
H,0.3,2,18,0.4498317950823005,0.7088424562467756,0.7394283021305931,0.2590106611644751,15,30,40,10,0.25
H,0.3,2,19,0.6559284041485324,0.6036010390272738,0.7614379991595049,-0.05232736512125857,15,30,40,10,0.25
H,0.3,2,20,0.5430300443458115,0.45226301202637487,0.6203465614800884,-0.09076703231943661,15,30,40,10,0.25
H,0.3,5,1,0.6333862795769412,0.6528286876523732,0.7670327031430663,0.01944240807543207,15,30,40,10,0.25
H,0.3,5,2,0.3876759233709271,0.5642226374755512,0.715451569517743,0.17654671410462414,15,30,40,10,0.25
H,0.3,5,3,0.5950550594486737,0.5191713806848448,0.6648886090667628,-0.07588367876382884,15,30,40,10,0.25
H,0.3,5,4,0.5336933524983445,0.6203953267006188,0.6430620522085637,0.08670197420227432,15,30,40,10,0.25
H,0.3,5,5,0.455013396180679,0.6053052831319532,0.7460900388620026,0.1502918869512742,15,30,40,10,0.25
H,0.3,5,6,0.49771005791518075,0.6136531301859698,0.6998406808381993,0.11594307227078904,15,30,40,10,0.25
H,0.3,5,7,0.46186701730381513,0.6019924471815319,0.7352976994615623,0.14012542987771676,15,30,40,10,0.25
H,0.3,5,8,0.6508006994478502,0.6072430701408796,0.7196844224568052,-0.0435576293069706,15,30,40,10,0.25
H,0.3,5,9,0.6409469495219758,0.516343547179432,0.6780964515757929,-0.12460340234254386,15,30,40,10,0.25
H,0.3,5,10,0.44114860111522325,0.6214943742740165,0.7170204138221814,0.1803457731587933,15,30,40,10,0.25
H,0.3,5,11,0.4587328555705382,0.6906796522513872,0.7452102418537294,0.23194679668084894,15,30,40,10,0.25
H,0.3,5,12,0.6099554689641289,0.5492909381469925,0.7649565443153742,-0.06066453081713641,15,30,40,10,0.25
H,0.3,5,13,0.6316263205535599,0.4751820086235129,0.6666277143833607,-0.15644431193004704,15,30,40,10,0.25
H,0.3,5,14,0.4858244134314859,0.6882973005117887,0.794649565563153,0.2024728870803028,15,30,40,10,0.25
H,0.3,5,15,0.4214011220068816,0.6502652803606002,0.668986906833732,0.22886415835371854,15,30,40,10,0.25
H,0.3,5,16,0.5488356716230964,0.5101863706505078,0.7534357719394362,-0.038649300972588674,15,30,40,10,0.25
H,0.3,5,17,0.48684346809378237,0.6253563439181847,0.7468420188131571,0.13851287582440236,15,30,40,10,0.25
H,0.3,5,18,0.5468165902926237,0.5611915548255495,0.7755855644725672,0.01437496453292575,15,30,40,10,0.25
H,0.3,5,19,0.5665995566618649,0.6149437378451807,0.725539550280505,0.04834418118331585,15,30,40,10,0.25
H,0.3,5,20,0.6021281705634111,0.5169734437805438,0.6788821902037322,-0.08515472678286728,15,30,40,10,0.25
H,0.3,10,1,0.48305276947881065,0.5168249620610472,0.6989294533071007,0.03377219258223657,15,30,40,10,0.25
H,0.3,10,2,0.35686067131047133,0.5013289576967994,0.716682868097808,0.14446828638632808,15,30,40,10,0.25
H,0.3,10,3,0.39712860146756795,0.5376498467465984,0.6995860741067299,0.14052124527903048,15,30,40,10,0.25
H,0.3,10,4,0.4655289543421552,0.5210886130576227,0.6771901826311699,0.055559658715467475,15,30,40,10,0.25
H,0.3,10,5,0.5385249177058891,0.45061069612053983,0.7097197889990193,-0.08791422158534923,15,30,40,10,0.25
H,0.3,10,6,0.48153622857000944,0.6620673407694189,0.7000976761585882,0.18053111219940943,15,30,40,10,0.25
H,0.3,10,7,0.4931645522805232,0.5215220577141046,0.6884955965726186,0.028357505433581454,15,30,40,10,0.25
H,0.3,10,8,0.5623300820133643,0.5426435642313254,0.7204873313445402,-0.019686517782038893,15,30,40,10,0.25
H,0.3,10,9,0.5277173380905322,0.6737709082373787,0.6921600167541376,0.1460535701468465,15,30,40,10,0.25
H,0.3,10,10,0.40034602691953425,0.5836170849539658,0.8543523099896865,0.18327105803443156,15,30,40,10,0.25
H,0.3,10,11,0.5145204213722407,0.5597887975286546,0.7396075556426113,0.04526837615641388,15,30,40,10,0.25
H,0.3,10,12,0.49678931195440756,0.5673420738633912,0.7077341533011918,0.07055276190898363,15,30,40,10,0.25
H,0.3,10,13,0.4491609054405002,0.527074047474348,0.7665354468470716,0.07791314203384786,15,30,40,10,0.25
H,0.3,10,14,0.44982673572400594,0.5749346909601032,0.7194393773975887,0.12510795523609725,15,30,40,10,0.25
H,0.3,10,15,0.6027145477731162,0.5796915868489506,0.6721270762570027,-0.02302296092416556,15,30,40,10,0.25
H,0.3,10,16,0.5816952796441279,0.5584356382302921,0.6827402814259288,-0.023259641413835852,15,30,40,10,0.25
H,0.3,10,17,0.523302579289673,0.6316438422016566,0.6523779946662523,0.10834126291198354,15,30,40,10,0.25
H,0.3,10,18,0.3481280847946256,0.6893590151977336,0.6893590151977336,0.341230930403108,15,30,40,10,0.25
