structure,tau,K,seed,shock_every,initial_fitness,final_fitness
ML,0.5,10,10,10,0.43805367218666297,0.6268535939165875
ML,0.5,10,11,10,0.45140677015855807,0.6525089803553306
ML,0.5,10,12,10,0.42566783322295393,0.7583582437498192
ML,0.5,10,13,10,0.6113491133482339,0.6772039876313206
ML,0.5,10,14,10,0.5334972471662962,0.6371600117415793
ML,0.5,10,15,10,0.5081293150927488,0.681833074789521
ML,0.5,10,16,10,0.6182305844483854,0.7123698629799112
ML,0.5,10,17,10,0.5224121606024553,0.6306224486227006
ML,0.5,10,18,10,0.5519736406520744,0.611020205948624
ML,0.5,10,19,10,0.38263765950542117,0.6399449416863081
ML,0.5,10,20,10,0.5960115180440994,0.6510768491988163
ML,0.5,10,21,10,0.5575972329082783,0.6484395051637226
ML,0.5,10,22,10,0.440954484817523,0.6596792025244789
ML,0.5,10,23,10,0.39969220400495503,0.5984136288759866
ML,0.5,10,24,10,0.34355209046729523,0.712088422661502
ML,0.5,10,25,10,0.5045308543181924,0.6778523219406586
ML,0.5,10,26,10,0.4238004886373137,0.6716972884786608
ML,0.5,10,27,10,0.5310575397119933,0.6983184336408337
ML,0.5,10,28,10,0.474035665360565,0.6960258514758834
ML,0.5,10,29,10,0.5397000242756502,0.6297300999016098
ML,0.5,10,30,10,0.3257737990180936,0.6832811124823949
ML,0.8,2,1,10,0.46505391996761786,0.704032805108722
ML,0.8,2,2,10,0.49591585874336486,0.7068664301093647
ML,0.8,2,3,10,0.5788752702286805,0.7366163300930391
ML,0.8,2,4,10,0.3902687631935674,0.648875267220195
ML,0.8,2,5,10,0.4070380055294883,0.694298778099656
ML,0.8,2,6,10,0.6247606443700366,0.7523738020551783
ML,0.8,2,7,10,0.5314085620247936,0.7217580355468086
ML,0.8,2,8,10,0.6008486601557311,0.7230134413169009
ML,0.8,2,9,10,0.3897617846858328,0.6829430110949912
ML,0.8,2,10,10,0.5127821071128497,0.7594742140303994
ML,0.8,2,11,10,0.29713434286074436,0.6833668495660494
ML,0.8,2,12,10,0.6048015381678881,0.7381565411753593
ML,0.8,2,13,10,0.6388836332652258,0.7407010900295542
ML,0.8,2,14,10,0.49966985202481656,0.6311498935769031
ML,0.8,2,15,10,0.445065750139566,0.6397726420328406
ML,0.8,2,16,10,0.45848273186448524,0.73224582528505
ML,0.8,2,17,10,0.45931816708099216,0.6746413430468438
ML,0.8,2,18,10,0.6215388497196251,0.8197398065739694
ML,0.8,2,19,10,0.5197816091704623,0.7192380579605213
ML,0.8,2,20,10,0.49804493696667707,0.6754007583954144
ML,0.8,2,21,10,0.5418359533754352,0.5711106622021247
ML,0.8,2,22,10,0.5702159107250188,0.7520522559371432
ML,0.8,2,23,10,0.5096297489382803,0.6790525054274171
ML,0.8,2,24,10,0.5470289989780845,0.6266899883277655
ML,0.8,2,25,10,0.5281441540629126,0.6699077425225473
ML,0.8,2,26,10,0.4744092096784971,0.6658640639552124
ML,0.8,2,27,10,0.49880307380188993,0.6487949502786079
ML,0.8,2,28,10,0.49827989973163833,0.6781121577167234
ML,0.8,2,29,10,0.48067697922913966,0.6537205147590235
ML,0.8,2,30,10,0.5676483762888932,0.7391005594613993
ML,0.8,5,1,10,0.4335097754565422,0.6857714160228064
ML,0.8,5,2,10,0.546879734561408,0.7252827155082452
ML,0.8,5,3,10,0.48547089486400374,0.6764660497413254
ML,0.8,5,4,10,0.5836033791784767,0.6971792743043979
ML,0.8,5,5,10,0.3836757614107113,0.5833802468521482
ML,0.8,5,6,10,0.4379237578766389,0.6376853808223735
ML,0.8,5,7,10,0.47937628181901376,0.6744744437776651
ML,0.8,5,8,10,0.6004138290853361,0.7276596135548657
ML,0.8,5,9,10,0.5516811204445096,0.6033686936442263
ML,0.8,5,10,10,0.5108713551386951,0.7215305698648768
ML,0.8,5,11,10,0.5189813202372461,0.6676122627433574
ML,0.8,5,12,10,0.5166100101860852,0.7177056562554667
ML,0.8,5,13,10,0.47645600766233726,0.6760103945715773
ML,0.8,5,14,10,0.5399239609241409,0.7358755437539757
ML,0.8,5,15,10,0.4886059343789489,0.7002896947145568
ML,0.8,5,16,10,0.5365332914932603,0.6935042813110793
ML,0.8,5,17,10,0.7448694233221874,0.6380329893983984
ML,0.8,5,18,10,0.5982888957293452,0.6778975813161565
ML,0.8,5,19,10,0.41836142683803385,0.6585003409630876
ML,0.8,5,20,10,0.5391135694096356,0.6367202029062404
ML,0.8,5,21,10,0.6669009179224616,0.7103382652137104
ML,0.8,5,22,10,0.41572736042228714,0.6736145829225342
ML,0.8,5,23,10,0.5905117641008274,0.7413590990670074
ML,0.8,5,24,10,0.5172308236620029,0.7028701742114262
ML,0.8,5,25,10,0.41356178651368786,0.6349189116754518
ML,0.8,5,26,10,0.5347553062655075,0.6497992049609757
ML,0.8,5,27,10,0.4459051407266943,0.7379006418828836
ML,0.8,5,28,10,0.44027954095670424,0.6774015055327887
ML,0.8,5,29,10,0.4497958284576074,0.6781767342901744
ML,0.8,5,30,10,0.5290500398703728,0.7680112778932437
ML,0.8,10,1,10,0.5438920812371962,0.641324843647528
ML,0.8,10,2,10,0.45602927627646717,0.7010122528434722
ML,0.8,10,3,10,0.5482757462056688,0.6215024808907823
ML,0.8,10,4,10,0.4529403290693802,0.6409111855429165
ML,0.8,10,5,10,0.5174016867038035,0.7047811844321856
ML,0.8,10,6,10,0.5317510036586651,0.6872894044613631
ML,0.8,10,7,10,0.45166548916408444,0.6686215070893282
ML,0.8,10,8,10,0.4804865597928035,0.612407255805499
ML,0.8,10,9,10,0.5258947887943638,0.6850560173411469
ML,0.8,10,10,10,0.5551239441963765,0.650508450369998
ML,0.8,10,11,10,0.32599154194128555,0.6404168044636577
ML,0.8,10,12,10,0.5396403813773957,0.6912241495284612
ML,0.8,10,13,10,0.5521717586885496,0.6498966055784439
ML,0.8,10,14,10,0.5915901269981032,0.6000029402948069
ML,0.8,10,15,10,0.4651741393084245,0.7039799190691699
ML,0.8,10,16,10,0.5664391110720427,0.6455728882296493
ML,0.8,10,17,10,0.5906356865083798,0.685386214234424
ML,0.8,10,18,10,0.5252368069416851,0.6404766472481036
ML,0.8,10,19,10,0.532853232611711,0.677272194274952
ML,0.8,10,20,10,0.5811172893597945,0.6838016251433084
ML,0.8,10,21,10,0.38541209454483716,0.6087446585729285
ML,0.8,10,22,10,0.4504846126685249,0.629393897912715
ML,0.8,10,23,10,0.5133158435491452,0.6896153920190964
ML,0.8,10,24,10,0.5320836638276162,0.660243070970664
ML,0.8,10,25,10,0.4571789989474481,0.6518883770233707
ML,0.8,10,26,10,0.5643677687434663,0.6655642553009972
ML,0.8,10,27,10,0.5324798321705753,0.5910233653802941
ML,0.8,10,28,10,0.5624397972213373,0.6663909462819273
ML,0.8,10,29,10,0.4650008644480911,0.6224143324871769
ML,0.8,10,30,10,0.44957069468524363,0.6229377273986182
ML,0.2,2,1,5,0.6273738855996339,0.5507425924169053
ML,0.2,2,2,5,0.5451335074340166,0.6412869783434766
ML,0.2,2,3,5,0.3967635835589846,0.671344407477847
ML,0.2,2,4,5,0.5315027023494224,0.6760996063674579
ML,0.2,2,5,5,0.43367258182344404,0.7311869323128841
ML,0.2,2,6,5,0.56558875157649,0.7283466076538087
ML,0.2,2,7,5,0.5794927655025185,0.741327985735359
ML,0.2,2,8,5,0.4507009439903363,0.7246423207116827
ML,0.2,2,9,5,0.4372970988341802,0.7259585498365945
ML,0.2,2,10,5,0.6402783113237407,0.741297823349566
ML,0.2,2,11,5,0.5918617242028698,0.7502867327617541
ML,0.2,2,12,5,0.6674155569638109,0.6642337038297369
ML,0.2,2,13,5,0.46612164234193804,0.7597153326682209
ML,0.2,2,14,5,0.34805079381773485,0.6634597751056149
ML,0.2,2,15,5,0.508993329802549,0.7128772125406984
ML,0.2,2,16,5,0.48016868776268545,0.7386180182820461
ML,0.2,2,17,5,0.3986466500622445,0.6104462388141748
ML,0.2,2,18,5,0.3930002851459347,0.6991676130761028
ML,0.2,2,19,5,0.41588831061055903,0.675283352146696
ML,0.2,2,20,5,0.4818207003385362,0.6651119233536849
ML,0.2,2,21,5,0.6484315508237017,0.652983608320272
ML,0.2,2,22,5,0.4675214195145064,0.7322315661413005
ML,0.2,2,23,5,0.5426360247402963,0.672636894631158
ML,0.2,2,24,5,0.4024349920184244,0.668874886592351
ML,0.2,2,25,5,0.5292044002767339,0.68210700736309
ML,0.2,2,26,5,0.5896475137545494,0.7184442874682283
ML,0.2,2,27,5,0.5796886231578251,0.6468935761851972
ML,0.2,2,28,5,0.5064166147328742,0.6084363876543656
ML,0.2,2,29,5,0.5029757954578906,0.6745551102766069
ML,0.2,2,30,5,0.497453030611965,0.7245819964221842
ML,0.2,5,1,5,0.5306628356507472,0.6951001516013708
ML,0.2,5,2,5,0.420727345290269,0.7785500254923676
ML,0.2,5,3,5,0.5522974405864449,0.678174173577112
ML,0.2,5,4,5,0.43251486429611663,0.601269075024329
ML,0.2,5,5,5,0.4495470827213876,0.6735400289764558
ML,0.2,5,6,5,0.4969337151820174,0.7267777385936931
ML,0.2,5,7,5,0.42711634456927067,0.6619296666550912
ML,0.2,5,8,5,0.4031129461603543,0.6861141675697567
ML,0.2,5,9,5,0.5586125297314678,0.7219647276897619
ML,0.2,5,10,5,0.5712012004893801,0.7406871587694559
ML,0.2,5,11,5,0.6641182209506916,0.705617007426269
ML,0.2,5,12,5,0.5248892108399958,0.6622627018183548
ML,0.2,5,13,5,0.5330467727843395,0.6777669310363611
ML,0.2,5,14,5,0.4669490928432424,0.6352435537732196
ML,0.2,5,15,5,0.572953810048087,0.6340158198029509
ML,0.2,5,16,5,0.5170003130580479,0.6588170912378695
ML,0.2,5,17,5,0.6081372867162567,0.6757626252358293
ML,0.2,5,18,5,0.5345190492351979,0.6913859847786831
ML,0.2,5,19,5,0.5544364397718927,0.6510449208907042
ML,0.2,5,20,5,0.5631793024438655,0.723132296571727
ML,0.2,5,21,5,0.5533137380283024,0.7175960139809834
ML,0.2,5,22,5,0.4133607461764181,0.7353230854026302
ML,0.2,5,23,5,0.48636205918331116,0.6459365338670349
ML,0.2,5,24,5,0.5594209629466095,0.7364448416614906
ML,0.2,5,25,5,0.46094546514893886,0.6521513431972447
ML,0.2,5,26,5,0.5599700625769901,0.7452233995691709
ML,0.2,5,27,5,0.45105264142326995,0.6574842756351701
ML,0.2,5,28,5,0.47920052755206183,0.6683329651584349
ML,0.2,5,29,5,0.38675234963976934,0.7246778228154153
ML,0.2,5,30,5,0.499366501168911,0.6223484366531233
ML,0.2,10,1,5,0.43121079473160207,0.6891094437997792
ML,0.2,10,2,5,0.5055794898566977,0.6252402343834265
ML,0.2,10,3,5,0.5395427191015172,0.6193042729029244
ML,0.2,10,4,5,0.43166390589281084,0.63709493952412
ML,0.2,10,5,5,0.4407859817815716,0.6461779616379154
ML,0.2,10,6,5,0.49381202042430206,0.6522400603747537
ML,0.2,10,7,5,0.5628658280344451,0.6174869117176219
ML,0.2,10,8,5,0.5509440749186792,0.7575229595917521
ML,0.2,10,9,5,0.5768446741699874,0.7202011779299434
ML,0.2,10,10,5,0.38457596135000277,0.6813148856639594
ML,0.2,10,11,5,0.4936301364655884,0.6755100388788996
ML,0.2,10,12,5,0.5820860306512775,0.6307358087218968
ML,0.2,10,13,5,0.571377049849398,0.6863736193187143
ML,0.2,10,14,5,0.47742757186024287,0.6117262164017379
ML,0.2,10,15,5,0.5525452397750034,0.6658740807681159
ML,0.2,10,16,5,0.6428695248195222,0.8213582381724953
ML,0.2,10,17,5,0.45288667164077306,0.6422285294802064
ML,0.2,10,18,5,0.4226133735901569,0.7185291150647701
ML,0.2,10,19,5,0.44591600625592803,0.6656236688940187
ML,0.2,10,20,5,0.48689768143688295,0.742020204375158
ML,0.2,10,21,5,0.46293189340857654,0.5748365921122691
ML,0.2,10,22,5,0.602525035351227,0.6913189370542632
ML,0.2,10,23,5,0.4758482226959531,0.6686812900628571
ML,0.2,10,24,5,0.40965800524128854,0.6931680567470266
ML,0.2,10,25,5,0.5750223809575221,0.6361085422582751
ML,0.2,10,26,5,0.5514723923316189,0.627016715594007
ML,0.2,10,27,5,0.5985591236516998,0.6744816077901631
ML,0.2,10,28,5,0.3503332946463022,0.7146510500059484
ML,0.2,10,29,5,0.5771766307153204,0.6326520429883769
ML,0.2,10,30,5,0.5024952661093791,0.7254223195207963
ML,0.5,2,1,5,0.5079892861314883,0.5944542258677956
ML,0.5,2,2,5,0.36703899118601063,0.6985444474360146
ML,0.5,2,3,5,0.45109247790916623,0.7228720040701099
ML,0.5,2,4,5,0.5679861657273496,0.6682468134531176
ML,0.5,2,5,5,0.4955741633200743,0.7517057405000214
ML,0.5,2,6,5,0.5463473102665631,0.6442200650282282
ML,0.5,2,7,5,0.4795174733181409,0.7081420800879035
ML,0.5,2,8,5,0.5032782031633067,0.712706871681274
ML,0.5,2,9,5,0.5188940058130617,0.7735242514166352
ML,0.5,2,10,5,0.4227282362682665,0.678905161322595
ML,0.5,2,11,5,0.34488101568364354,0.6324780437612808
ML,0.5,2,12,5,0.6479553673311833,0.7125747241587689
ML,0.5,2,13,5,0.46939963454036066,0.7092993399041657
ML,0.5,2,14,5,0.5049662057849333,0.6051888294944495
ML,0.5,2,15,5,0.44406981272917573,0.6648764305300536
ML,0.5,2,16,5,0.5227424507527622,0.6934457628316906
ML,0.5,2,17,5,0.447147680082612,0.6692801261288699
ML,0.5,2,18,5,0.5922431946993076,0.7349140969107726
ML,0.5,2,19,5,0.5364837264247251,0.6027829956647175
ML,0.5,2,20,5,0.5640999558451024,0.65949487443854
ML,0.5,2,21,5,0.6071208538364068,0.6415857649489553
ML,0.5,2,22,5,0.524978119978052,0.677018999968835
ML,0.5,2,23,5,0.48862076413020017,0.7360493702123259
ML,0.5,2,24,5,0.38593679308509615,0.751862212210971
ML,0.5,2,25,5,0.4521818959642728,0.6578399358387332
ML,0.5,2,26,5,0.4310773293614482,0.6813327769137475
ML,0.5,2,27,5,0.5341555696812725,0.6398202941891442
ML,0.5,2,28,5,0.6037784301156855,0.651918974874022
ML,0.5,2,29,5,0.4903965715845439,0.6763468619286809
ML,0.5,2,30,5,0.5880485955374642,0.7731787939764806
ML,0.5,5,1,5,0.4133984841325823,0.6163328276880091
ML,0.5,5,2,5,0.5571264194435791,0.704818275144196
ML,0.5,5,3,5,0.605662934191891,0.6956697897501936
ML,0.5,5,4,5,0.495430887294674,0.6728143112864892
ML,0.5,5,5,5,0.45853869607622155,0.7156926181035111
ML,0.5,5,6,5,0.566778108979286,0.7300006118633665
ML,0.5,5,7,5,0.5175745260542195,0.7194941278534134
ML,0.5,5,8,5,0.5858427291237205,0.7302561359370243
ML,0.5,5,9,5,0.4048734517004393,0.6849869188866318
ML,0.5,5,10,5,0.5924194669279648,0.6686816862504781
ML,0.5,5,11,5,0.5466540496560225,0.7406205011739003
ML,0.5,5,12,5,0.487941191445164,0.687327782492942
ML,0.5,5,13,5,0.4249151550551416,0.6511612962779507
ML,0.5,5,14,5,0.4413286588046219,0.7527131852930854
ML,0.5,5,15,5,0.46908117834189594,0.6684289032311325
ML,0.5,5,16,5,0.48344294234770385,0.7116680948558844
ML,0.5,5,17,5,0.5291854095062508,0.7354162940341349
ML,0.5,5,18,5,0.5370390183869428,0.5899224191175269
ML,0.5,5,19,5,0.5789918462533648,0.6258983060856548
ML,0.5,5,20,5,0.647719605727551,0.6715648903780653
ML,0.5,5,21,5,0.4762043140203768,0.7525452031897103
ML,0.5,5,22,5,0.4879298245953397,0.5585746751572648
ML,0.5,5,23,5,0.45353112621367886,0.6471891748789721
ML,0.5,5,24,5,0.5926149461685861,0.7284366695323056
ML,0.5,5,25,5,0.5137031328312529,0.6762799281432953
ML,0.5,5,26,5,0.45815754050423324,0.7899079335075866
ML,0.5,5,27,5,0.5009063769491255,0.68369535612577
ML,0.5,5,28,5,0.6044837694789245,0.6279947624310896
ML,0.5,5,29,5,0.43346472685760595,0.6939499657279169
ML,0.5,5,30,5,0.450698069714376,0.7289644643701881
ML,0.5,10,1,5,0.5400761766702054,0.7533104889303014
ML,0.5,10,2,5,0.3594171361896851,0.6821466966301055
ML,0.5,10,3,5,0.5138234122101956,0.6398728337870706
ML,0.5,10,4,5,0.41749601947263915,0.6641502575098428
ML,0.5,10,5,5,0.4170098714639478,0.618113579198919
ML,0.5,10,6,5,0.5287976980738704,0.6378284108725336
ML,0.5,10,7,5,0.5374400796699167,0.6109811544852658
ML,0.5,10,8,5,0.4689852446513717,0.635445951208272
ML,0.5,10,9,5,0.5704611877448803,0.6491081872492506
ML,0.5,10,10,5,0.44876838748136133,0.6470557004743805
ML,0.5,10,11,5,0.5525668582378154,0.66718280536787
ML,0.5,10,12,5,0.4618907657430143,0.7434193657254752
ML,0.5,10,13,5,0.48248614277478974,0.6594930230045952
ML,0.5,10,14,5,0.46455291162033646,0.6254859358492157
ML,0.5,10,15,5,0.489696937455936,0.7164085802112382
ML,0.5,10,16,5,0.425065236133874,0.6983312567486221
ML,0.5,10,17,5,0.5757539464062197,0.6772089024261486
ML,0.5,10,18,5,0.5407852171258589,0.6552091066195643
ML,0.5,10,19,5,0.5281508326627677,0.6144785790979671
ML,0.5,10,20,5,0.4353016848257945,0.6696667265311045
ML,0.5,10,21,5,0.5483849864590623,0.6971386457312313
ML,0.5,10,22,5,0.5475173167098951,0.765329223667513
ML,0.5,10,23,5,0.5248757509149281,0.6815543546462368
ML,0.5,10,24,5,0.5430079274623907,0.7496987841427935
ML,0.5,10,25,5,0.5507953660964973,0.6966232839158696
ML,0.5,10,26,5,0.4258152927249486,0.6671490364228704
ML,0.5,10,27,5,0.45542758401361483,0.6536668780313667
ML,0.5,10,28,5,0.34257205990419715,0.7000751533667456
ML,0.5,10,29,5,0.46865390553769176,0.7925089064169689
ML,0.5,10,30,5,0.51250886099534,0.6850761982768354
ML,0.8,2,1,5,0.5253631247281068,0.6693039874807859
ML,0.8,2,2,5,0.5568713495433902,0.8201945885244324
ML,0.8,2,3,5,0.43972548686608814,0.6276898085919169
ML,0.8,2,4,5,0.4880313602682266,0.6490526874268211
ML,0.8,2,5,5,0.5630691456182891,0.5962516035413556
ML,0.8,2,6,5,0.5815698190455998,0.7007655139053044
ML,0.8,2,7,5,0.42859997189726073,0.6488664100089259
ML,0.8,2,8,5,0.5510209441519113,0.6785479188081425
ML,0.8,2,9,5,0.519161942861695,0.6761192323787604
ML,0.8,2,10,5,0.5325704304583456,0.7121476212547933
ML,0.8,2,11,5,0.47935332617648346,0.7375434201650073
ML,0.8,2,12,5,0.4909624571892042,0.7274229008840175
ML,0.8,2,13,5,0.5625491778551404,0.6961629327305566
ML,0.8,2,14,5,0.41243695152973686,0.6897365676562077
ML,0.8,2,15,5,0.4550857081370966,0.6303149354034937
ML,0.8,2,16,5,0.530372376991669,0.752773396741395
ML,0.8,2,17,5,0.5521066446260116,0.669809578111875
ML,0.8,2,18,5,0.48489820754837193,0.6821428082772548
ML,0.8,2,19,5,0.48992667247148247,0.6862957569489094
ML,0.8,2,20,5,0.39033053282920377,0.7264387642046721
ML,0.8,2,21,5,0.4298884010142903,0.5821764095001066
ML,0.8,2,22,5,0.5718835714346243,0.7266224421045339
ML,0.8,2,23,5,0.43245594734683135,0.6400458751385263
ML,0.8,2,24,5,0.46817872319878,0.7337728461127964
ML,0.8,2,25,5,0.43421496854246305,0.7147487397755544
ML,0.8,2,26,5,0.367009572003334,0.7014657890111572
ML,0.8,2,27,5,0.4418734725266567,0.7351298857707411
ML,0.8,2,28,5,0.6564392394612117,0.625332192892952
ML,0.8,2,29,5,0.5037377764343804,0.7600035368552059
ML,0.8,2,30,5,0.5097865211637937,0.604486335627786
ML,0.8,5,1,5,0.6169528445899208,0.6780550124029496
ML,0.8,5,2,5,0.44104855724472347,0.7081699529953186
ML,0.8,5,3,5,0.45768948461944947,0.6824767731203809
ML,0.8,5,4,5,0.495589419985244,0.695614539381708
ML,0.8,5,5,5,0.687942501612283,0.643943867853377
ML,0.8,5,6,5,0.5113685665035521,0.687988528559
ML,0.8,5,7,5,0.4792482179433302,0.674246926064136
ML,0.8,5,8,5,0.45705683594273694,0.7355699533293563
ML,0.8,5,9,5,0.5240347406139488,0.6166050568064575
ML,0.8,5,10,5,0.5901189508478064,0.7279786682308067
ML,0.8,5,11,5,0.43952657215170443,0.6670123213316658
ML,0.8,5,12,5,0.6772789970478351,0.7800926906238754
ML,0.8,5,13,5,0.3778179416258955,0.6019295002640545
ML,0.8,5,14,5,0.5270687541813478,0.7648527172117738
ML,0.8,5,15,5,0.545318730391027,0.679062190993705
ML,0.8,5,16,5,0.4798629537717879,0.6940450925753978
ML,0.8,5,17,5,0.3868904208864204,0.7763420143712365
ML,0.8,5,18,5,0.44713899326873335,0.6087954469334659
ML,0.8,5,19,5,0.35368359161732027,0.6160179434330623
ML,0.8,5,20,5,0.439894648292942,0.6379925020113035
ML,0.8,5,21,5,0.31614513465184907,0.7412722828212153
ML,0.8,5,22,5,0.5319412091999981,0.6698111641050448
ML,0.8,5,23,5,0.5136444571553314,0.6628710781864978
ML,0.8,5,24,5,0.5162797471351784,0.7019976691019267
ML,0.8,5,25,5,0.46791477241954843,0.7165406045892183
ML,0.8,5,26,5,0.6129892296452151,0.5687071461023916
ML,0.8,5,27,5,0.4550837875152299,0.6276497899350034
ML,0.8,5,28,5,0.48817604136106474,0.6758005762983975
ML,0.8,5,29,5,0.46134795479442275,0.6596116597292455
ML,0.8,5,30,5,0.4934643099857228,0.6680455000829325
ML,0.8,10,1,5,0.4954009585152793,0.6167040436223418
ML,0.8,10,2,5,0.568751310612237,0.6046902813396219
ML,0.8,10,3,5,0.5284486113918553,0.7279407930525663
ML,0.8,10,4,5,0.40171235891261076,0.6262419431631222
ML,0.8,10,5,5,0.518054622324542,0.6064198569840897
ML,0.8,10,6,5,0.5442626013391579,0.600124187596035
ML,0.8,10,7,5,0.44623990553991394,0.6229150065242451
ML,0.8,10,8,5,0.5220722472623849,0.6551801110275531
ML,0.8,10,9,5,0.504648648846678,0.7679818857572104
ML,0.8,10,10,5,0.3678055330053969,0.6528585272666806
ML,0.8,10,11,5,0.503163075459588,0.6550574502979267
ML,0.8,10,12,5,0.4673992738144767,0.662950886898736
ML,0.8,10,13,5,0.43658676112452244,0.6770373242776748
ML,0.8,10,14,5,0.4222260285500278,0.6797274679105958
ML,0.8,10,15,5,0.4205671627814907,0.6719825242921076
ML,0.8,10,16,5,0.5319110602917722,0.6377799530004583
ML,0.8,10,17,5,0.5276332431501022,0.6714845884107253
ML,0.8,10,18,5,0.5289966942257744,0.6990475034869846
ML,0.8,10,19,5,0.4807987491637192,0.6622953680677873
ML,0.8,10,20,5,0.41143373951235246,0.6327779338886269
ML,0.8,10,21,5,0.5473960197014093,0.5380883511578687
ML,0.8,10,22,5,0.4688999124776825,0.6610631799621802
ML,0.8,10,23,5,0.49324416781827496,0.7516578541700342
ML,0.8,10,24,5,0.5103054681268194,0.7379879920339855
ML,0.8,10,25,5,0.4957682336730248,0.6938621749809407
ML,0.8,10,26,5,0.38644034540924316,0.6450995088451779
ML,0.8,10,27,5,0.47406746309497605,0.7686472720208616
ML,0.8,10,28,5,0.575027725826882,0.6661293844181144
ML,0.8,10,29,5,0.4319879801505374,0.6779314043361943
ML,0.8,10,30,5,0.6293194691831057,0.7006377355459628
ML,0.2,2,1,3,0.5295762549791738,0.695146820938606
ML,0.2,2,2,3,0.46352004485774334,0.7140061933407411
ML,0.2,2,3,3,0.4328502636362984,0.7134528289905064
ML,0.2,2,4,3,0.43438663958678597,0.6512820736193857
ML,0.2,2,5,3,0.5467575446827068,0.7342270122529422
ML,0.2,2,6,3,0.5303173976015958,0.7216399137106866
ML,0.2,2,7,3,0.43202170140476864,0.6492816439752536
ML,0.2,2,8,3,0.5137349926931485,0.6838566236834598
ML,0.2,2,9,3,0.5963055190074237,0.7441074314342938
ML,0.2,2,10,3,0.46217883992956743,0.7060222751909431
ML,0.2,2,11,3,0.4622751831217213,0.7467659951593809
ML,0.2,2,12,3,0.5547297124343853,0.7009932579229209
ML,0.2,2,13,3,0.42382399856887804,0.6427099080627017
ML,0.2,2,14,3,0.47770199336987434,0.6885198321293153
ML,0.2,2,15,3,0.5186554681972135,0.657926888829279
ML,0.2,2,16,3,0.6280041792848273,0.6504624188119086
ML,0.2,2,17,3,0.5472971039049063,0.6156009231404871
ML,0.2,2,18,3,0.5160682534009371,0.6307199704650301
ML,0.2,2,19,3,0.4406662983867012,0.7306498737092146
ML,0.2,2,20,3,0.42547064587618666,0.8134114437847735
ML,0.2,2,21,3,0.586797256950833,0.7229472785008678
ML,0.2,2,22,3,0.5656512254165125,0.6943840484521674
ML,0.2,2,23,3,0.5513312291389191,0.6933987709356678
ML,0.2,2,24,3,0.47709345050713725,0.7004946552795687
ML,0.2,2,25,3,0.49515503039272635,0.7820376077914328
ML,0.2,2,26,3,0.6613964447061328,0.6926317924186446
ML,0.2,2,27,3,0.5254591003238734,0.7223440680850679
ML,0.2,2,28,3,0.5362844236652516,0.6698878047775118
ML,0.2,2,29,3,0.5277337584787287,0.7077684741205393
ML,0.2,2,30,3,0.6431142483121539,0.70155639446434
ML,0.2,5,1,3,0.605271826235493,0.7885130834554306
ML,0.2,5,2,3,0.4824998547218776,0.6633473286554147
ML,0.2,5,3,3,0.5088240913041173,0.7758086608551654
ML,0.2,5,4,3,0.33672028705716817,0.6878471220750466
ML,0.2,5,5,3,0.4865184770878696,0.613446434746464
ML,0.2,5,6,3,0.4466079708417542,0.7248952965429114
ML,0.2,5,7,3,0.668126578462766,0.656558270771761
ML,0.2,5,8,3,0.5371966751484548,0.7432033838327068
ML,0.2,5,9,3,0.5060569950125752,0.7297706951410461
ML,0.2,5,10,3,0.42195247407646275,0.7156740052580478
ML,0.2,5,11,3,0.4950875576766062,0.7238512458557161
ML,0.2,5,12,3,0.40234696000159986,0.7174097326946949
ML,0.2,5,13,3,0.5604337319101836,0.751542211615895
ML,0.2,5,14,3,0.5779410358074603,0.7312370938794758
ML,0.2,5,15,3,0.5125667670897032,0.7078391533282005
ML,0.2,5,16,3,0.5006024894643639,0.7525433390910283
ML,0.2,5,17,3,0.5659528797312936,0.6697396205343783
ML,0.2,5,18,3,0.5935546403206362,0.7008121927451519
ML,0.2,5,19,3,0.5661420005814409,0.6757100320609684
ML,0.2,5,20,3,0.3489092116608901,0.680898661180862
ML,0.2,5,21,3,0.5134825518575203,0.6920678206133524
ML,0.2,5,22,3,0.514794475377958,0.732468283151709
ML,0.2,5,23,3,0.5395139716053936,0.7517275682562092
ML,0.2,5,24,3,0.5505864773585445,0.7048723002351719
ML,0.2,5,25,3,0.6328262227786464,0.6506514734276957
ML,0.2,5,26,3,0.4649768155235199,0.6718296547296149
ML,0.2,5,27,3,0.43787663845359703,0.710594840229126
ML,0.2,5,28,3,0.5022931475797464,0.7716203614328319
ML,0.2,5,29,3,0.5530821465550654,0.7081784657346548
ML,0.2,5,30,3,0.4748937667523291,0.7057023379360754
ML,0.2,10,1,3,0.5844850251884773,0.7012472836871076
ML,0.2,10,2,3,0.6579678887814941,0.6901685858084146
ML,0.2,10,3,3,0.4870920575211707,0.6986505779547849
ML,0.2,10,4,3,0.5954383961417288,0.7586159267040842
ML,0.2,10,5,3,0.4550192664963039,0.6757860598699436
ML,0.2,10,6,3,0.5554988460289636,0.6948801082868857
ML,0.2,10,7,3,0.45372719729918354,0.7706535269465495
ML,0.2,10,8,3,0.5116221085049291,0.7463611933771873
ML,0.2,10,9,3,0.417000097562327,0.7077377722989029
ML,0.2,10,10,3,0.46677316677398234,0.6887147066501609
ML,0.2,10,11,3,0.400078908013708,0.6969199000688696
ML,0.2,10,12,3,0.501953914172525,0.7305034647418047
ML,0.2,10,13,3,0.5294384340699162,0.7337137718225456
