structure,tau,K,seed,initial_fitness,final_fitness,peak_fitness,improvement,steps_to_95pct,n_improvements,n_stalls,N,n_agents,T
H,0.7,2,12,0.48095085793604075,0.7033570916516745,0.7033570916516745,0.22240623371563373,4,4,36,15,30,40
H,0.7,2,13,0.6541810598362976,0.7109698119977075,0.7109698119977075,0.05678875216140988,5,5,35,15,30,40
H,0.7,2,14,0.47129827836673027,0.7174399270270656,0.7174399270270656,0.24614164866033533,4,5,35,15,30,40
H,0.7,2,15,0.6032460076182814,0.7244902695879004,0.7244902695879004,0.12124426196961902,3,3,37,15,30,40
H,0.7,2,16,0.5433757290428681,0.710480018911433,0.710480018911433,0.16710428986856485,4,4,36,15,30,40
H,0.7,2,17,0.49504249993094357,0.6295797980809641,0.6295797980809641,0.13453729815002052,4,4,36,15,30,40
H,0.7,2,18,0.4959040039174928,0.7152852236447792,0.7152852236447792,0.21938121972728641,5,5,35,15,30,40
H,0.7,2,19,0.477621100392672,0.7339263244970133,0.7339263244970133,0.2563052241043413,3,3,37,15,30,40
H,0.7,2,20,0.4994409520952828,0.6890683751856339,0.6890683751856339,0.18962742309035113,5,5,35,15,30,40
H,0.7,2,21,0.5267874171776636,0.7286505335302018,0.7286505335302018,0.20186311635253817,3,5,35,15,30,40
H,0.7,2,22,0.48705494256524046,0.7232888446670152,0.7232888446670152,0.2362339021017747,7,7,33,15,30,40
H,0.7,2,23,0.6202920740227245,0.7180234916198734,0.7180234916198734,0.09773141759714898,3,3,37,15,30,40
H,0.7,2,24,0.45895679038214904,0.6625872393534666,0.6625872393534666,0.2036304489713176,5,6,34,15,30,40
H,0.7,2,25,0.40958014013372207,0.6380592714910913,0.6380592714910913,0.22847913135736925,5,5,35,15,30,40
H,0.7,2,26,0.5388285412792224,0.7128228596947737,0.7128228596947737,0.17399431841555124,5,5,35,15,30,40
H,0.7,2,27,0.4635180374622845,0.70932089220288,0.70932089220288,0.2458028547405955,4,5,35,15,30,40
H,0.7,2,28,0.5594841568705318,0.6565569991318473,0.6565569991318473,0.09707284226131552,2,3,37,15,30,40
H,0.7,2,29,0.4727781611472943,0.6877715153076694,0.6877715153076694,0.21499335416037513,4,4,36,15,30,40
H,0.7,2,30,0.5307942455041116,0.7232350538019008,0.7232350538019008,0.1924408082977892,5,5,35,15,30,40
H,0.7,2,31,0.5859904306656366,0.6549772485730788,0.6549772485730788,0.06898681790744221,2,3,37,15,30,40
H,0.7,2,32,0.5356172363671446,0.6679594083280161,0.6679594083280161,0.1323421719608715,2,2,38,15,30,40
H,0.7,2,33,0.5842504197438164,0.670714908426422,0.670714908426422,0.08646448868260559,2,2,38,15,30,40
H,0.7,2,34,0.6431483834055317,0.6700214690744827,0.6700214690744827,0.02687308566895097,2,2,38,15,30,40
H,0.7,2,35,0.4024338339210944,0.6593595686677514,0.6593595686677514,0.256925734746657,7,7,33,15,30,40
H,0.7,2,36,0.6125090748725023,0.7228070218104989,0.7228070218104989,0.11029794693799666,5,5,35,15,30,40
H,0.7,2,37,0.4200331001538705,0.7126869462885637,0.7126869462885637,0.29265384613469314,7,7,33,15,30,40
H,0.7,2,38,0.43167906052397853,0.6839243555115432,0.6839243555115432,0.25224529498756465,4,5,35,15,30,40
H,0.7,2,39,0.45942430569762144,0.725830461397098,0.725830461397098,0.2664061556994765,4,5,35,15,30,40
H,0.7,2,40,0.4680116816749925,0.6508819399323172,0.6508819399323172,0.18287025825732472,6,6,34,15,30,40
H,0.7,5,1,0.5396145122619682,0.7195366469655549,0.7195366469655549,0.17992213470358664,4,4,36,15,30,40
H,0.7,5,2,0.5982961535491527,0.6539921406990575,0.6539921406990575,0.05569598714990487,1,1,39,15,30,40
H,0.7,5,3,0.3677659509369485,0.7332988731596407,0.7332988731596407,0.3655329222226922,5,6,34,15,30,40
H,0.7,5,4,0.4589675497886391,0.6888239442921996,0.6888239442921996,0.22985639450356055,3,3,37,15,30,40
H,0.7,5,5,0.5119740075248622,0.7744776643212817,0.7744776643212817,0.2625036567964195,5,5,35,15,30,40
H,0.7,5,6,0.586547771336899,0.7012911717243765,0.7012911717243765,0.11474340038747755,2,2,38,15,30,40
H,0.7,5,7,0.4160489813559761,0.6581261801413901,0.6581261801413901,0.242077198785414,2,2,38,15,30,40
H,0.7,5,8,0.536705630204733,0.6178858294730387,0.6178858294730387,0.08118019926830566,2,2,38,15,30,40
H,0.7,5,9,0.4771982645482342,0.6948407417438769,0.6948407417438769,0.21764247719564267,3,3,37,15,30,40
H,0.7,5,10,0.4507403712070416,0.7532703184288388,0.7532703184288388,0.30252994722179727,5,5,35,15,30,40
H,0.7,5,11,0.5090393750431369,0.733383691328114,0.733383691328114,0.22434431628497709,6,6,34,15,30,40
H,0.7,5,12,0.6485179028893754,0.7549689116109671,0.7549689116109671,0.10645100872159174,4,4,36,15,30,40
H,0.7,5,13,0.48435841180213657,0.6454425169393322,0.6454425169393322,0.16108410513719562,5,6,34,15,30,40
H,0.7,5,14,0.48393731029321285,0.7119672229576832,0.7119672229576832,0.22802991266447037,5,6,34,15,30,40
H,0.7,5,15,0.4597967226817295,0.7071870893267296,0.7071870893267296,0.24739036664500008,3,3,37,15,30,40
H,0.7,5,16,0.5352397148907622,0.7310879000156608,0.7310879000156608,0.19584818512489865,4,4,36,15,30,40
H,0.7,5,17,0.5938884108235893,0.7645630377468839,0.7645630377468839,0.1706746269232946,3,3,37,15,30,40
H,0.7,5,18,0.5609539125226519,0.7150738491833385,0.7150738491833385,0.15411993666068657,3,3,37,15,30,40
H,0.7,5,19,0.46205236942117506,0.7278526868246536,0.7278526868246536,0.2658003174034786,3,3,37,15,30,40
H,0.7,5,20,0.6699309127820258,0.6699309127820258,0.6699309127820258,0.0,0,0,40,15,30,40
H,0.7,5,21,0.5060391521043361,0.6798451332914012,0.6798451332914012,0.17380598118706503,2,2,38,15,30,40
H,0.7,5,22,0.5387177523060349,0.6729340295304046,0.6729340295304046,0.13421627722436968,2,2,38,15,30,40
H,0.7,5,23,0.4890432497218821,0.6734490243368666,0.6734490243368666,0.18440577461498447,2,3,37,15,30,40
H,0.7,5,24,0.4817030834751212,0.7102874389843582,0.7102874389843582,0.228584355509237,3,3,37,15,30,40
H,0.7,5,25,0.53126498694697,0.7308484325382145,0.7308484325382145,0.19958344559124452,4,4,36,15,30,40
H,0.7,5,26,0.5110758625948837,0.7499415331091558,0.7499415331091558,0.2388656705142721,5,6,34,15,30,40
H,0.7,5,27,0.4953373944481711,0.7720310976988656,0.7720310976988656,0.2766937032506945,3,3,37,15,30,40
H,0.7,5,28,0.4671119165300138,0.723137429989332,0.723137429989332,0.2560255134593181,3,3,37,15,30,40
H,0.7,5,29,0.557732279210252,0.6531840256519669,0.6531840256519669,0.09545174644171484,3,3,37,15,30,40
H,0.7,5,30,0.5859512237340169,0.7394776297158377,0.7394776297158377,0.15352640598182088,3,3,37,15,30,40
H,0.7,5,31,0.40269405665801006,0.676596657824401,0.676596657824401,0.273902601166391,3,4,36,15,30,40
H,0.7,5,32,0.4824192489591795,0.7000895226883747,0.7000895226883747,0.21767027372919517,3,3,37,15,30,40
H,0.7,5,33,0.5120317251225388,0.6792087604342393,0.6792087604342393,0.16717703531170047,4,4,36,15,30,40
H,0.7,5,34,0.41439856230486505,0.6848596871232224,0.6848596871232224,0.2704611248183574,4,4,36,15,30,40
H,0.7,5,35,0.5028915126820708,0.7315908894049401,0.7315908894049401,0.22869937672286933,3,3,37,15,30,40
H,0.7,5,36,0.4421895865372835,0.7108040738029605,0.7108040738029605,0.268614487265677,4,4,36,15,30,40
H,0.7,5,37,0.45635599287854794,0.7116188910338744,0.7116188910338744,0.2552628981553265,3,3,37,15,30,40
H,0.7,5,38,0.43129859311709867,0.7194670415006891,0.7194670415006891,0.2881684483835904,4,5,35,15,30,40
H,0.7,5,39,0.503323158497791,0.6669564160859348,0.6669564160859348,0.16363325758814384,2,2,38,15,30,40
H,0.7,5,40,0.41342799154607085,0.6336028967925421,0.6336028967925421,0.22017490524647126,3,3,37,15,30,40
H,0.7,10,1,0.5565648906718654,0.6553970134567569,0.6553970134567569,0.09883212278489151,1,1,39,15,30,40
H,0.7,10,2,0.445364525631852,0.6784059815695497,0.6784059815695497,0.23304145593769765,1,3,37,15,30,40
H,0.7,10,3,0.55864240857707,0.8013115346438242,0.8013115346438242,0.24266912606675417,2,2,38,15,30,40
H,0.7,10,4,0.3542847335247184,0.6474235071714683,0.6474235071714683,0.29313877364674995,2,2,38,15,30,40
H,0.7,10,5,0.6282611473987573,0.6282611473987573,0.6282611473987573,0.0,0,0,40,15,30,40
H,0.7,10,6,0.3834912456074289,0.7515533724600112,0.7515533724600112,0.36806212685258227,3,3,37,15,30,40
H,0.7,10,7,0.576410020005519,0.6369209794391276,0.6369209794391276,0.060510959433608624,2,2,38,15,30,40
H,0.7,10,8,0.43374753460615767,0.6699203391662739,0.6699203391662739,0.23617280456011625,2,2,38,15,30,40
H,0.7,10,9,0.3879245939034848,0.7105795507725151,0.7105795507725151,0.3226549568690303,3,3,37,15,30,40
H,0.7,10,10,0.3789896207311951,0.6669589216289352,0.6669589216289352,0.28796930089774014,2,2,38,15,30,40
H,0.7,10,11,0.3697149477873704,0.7487114078839977,0.7487114078839977,0.3789964600966273,5,5,35,15,30,40
H,0.7,10,12,0.4247512811185991,0.655609510635469,0.655609510635469,0.2308582295168699,1,1,39,15,30,40
H,0.7,10,13,0.4349575048661941,0.7118595774697758,0.7118595774697758,0.2769020726035817,3,3,37,15,30,40
H,0.7,10,14,0.6353956358790943,0.7802070756171149,0.7802070756171149,0.14481143973802058,2,2,38,15,30,40
H,0.7,10,15,0.4348496737660384,0.6062138536638995,0.6062138536638995,0.17136417989786107,1,1,39,15,30,40
H,0.7,10,16,0.43442401013261184,0.6646716927986142,0.6646716927986142,0.23024768266600232,1,1,39,15,30,40
H,0.7,10,17,0.46594703525325937,0.7002843430380492,0.7002843430380492,0.23433730778478984,2,2,38,15,30,40
H,0.7,10,18,0.42946044695281377,0.6932701560569557,0.6932701560569557,0.263809709104142,3,3,37,15,30,40
H,0.7,10,19,0.5619746094515751,0.6732040845347002,0.6732040845347002,0.11122947508312508,1,1,39,15,30,40
H,0.7,10,20,0.4637711815749525,0.7061231797915042,0.7061231797915042,0.24235199821655168,2,2,38,15,30,40
H,0.7,10,21,0.5657553998577693,0.6210072206071431,0.6210072206071431,0.05525182074937374,1,1,39,15,30,40
H,0.7,10,22,0.582126934215949,0.713141279310906,0.713141279310906,0.13101434509495702,1,1,39,15,30,40
H,0.7,10,23,0.4946273514891549,0.6775067059621266,0.6775067059621266,0.1828793544729717,2,2,38,15,30,40
H,0.7,10,24,0.5897933391028352,0.6590697480541762,0.6590697480541762,0.06927640895134102,2,2,38,15,30,40
H,0.7,10,25,0.5581325742857978,0.6673563675667684,0.6673563675667684,0.10922379328097065,2,2,38,15,30,40
H,0.7,10,26,0.48924618294241157,0.6611772495529292,0.6611772495529292,0.17193106661051766,2,2,38,15,30,40
H,0.7,10,27,0.5431656628418828,0.6275713609093915,0.6275713609093915,0.08440569806750864,1,1,39,15,30,40
H,0.7,10,28,0.5566426232730852,0.7093515212706966,0.7093515212706966,0.15270889799761134,3,3,37,15,30,40
H,0.7,10,29,0.44048074147452276,0.6347140847538266,0.6347140847538266,0.19423334327930386,1,1,39,15,30,40
H,0.7,10,30,0.5051561996225061,0.6451390026680924,0.6451390026680924,0.1399828030455863,1,1,39,15,30,40
H,0.7,10,31,0.5238548340551397,0.6820669781029236,0.6820669781029236,0.15821214404778394,2,2,38,15,30,40
H,0.7,10,32,0.5602905670471922,0.7277489155032585,0.7277489155032585,0.16745834845606633,3,3,37,15,30,40
H,0.7,10,33,0.5173555403225153,0.6985571350161573,0.6985571350161573,0.18120159469364205,3,3,37,15,30,40
H,0.7,10,34,0.35769003509332603,0.6538790454774535,0.6538790454774535,0.2961890103841274,3,3,37,15,30,40
H,0.7,10,35,0.376519785584046,0.6080227079115139,0.6080227079115139,0.23150292232746794,2,2,38,15,30,40
H,0.7,10,36,0.6284372426923723,0.680349163433073,0.680349163433073,0.05191192074070061,2,2,38,15,30,40
H,0.7,10,37,0.45223258817666573,0.724685821438964,0.724685821438964,0.27245323326229826,3,3,37,15,30,40
H,0.7,10,38,0.6735834281625601,0.6735834281625601,0.6735834281625601,0.0,0,0,40,15,30,40
H,0.7,10,39,0.6101011930421459,0.6858006956300254,0.6858006956300254,0.0756995025878795,1,1,39,15,30,40
H,0.7,10,40,0.5744260753707756,0.6777475383072712,0.6777475383072712,0.10332146293649558,3,3,37,15,30,40
H,0.8,2,1,0.4734145116268043,0.6720983042163821,0.6720983042163821,0.19868379258957775,3,3,37,15,30,40
H,0.8,2,2,0.5683229711889123,0.6900190702048455,0.6900190702048455,0.12169609901593326,6,6,34,15,30,40
H,0.8,2,3,0.5107001928619243,0.6941714080839501,0.6941714080839501,0.1834712152220258,3,3,37,15,30,40
H,0.8,2,4,0.6409868442436484,0.6957139434987153,0.6957139434987153,0.05472709925506691,2,3,37,15,30,40
H,0.8,2,5,0.44683267680231453,0.6550955385869286,0.6550955385869286,0.20826286178461406,6,8,32,15,30,40
H,0.8,2,6,0.49455551410243803,0.6172334866973672,0.6172334866973672,0.12267797259492919,2,3,37,15,30,40
H,0.8,2,7,0.5556690792752746,0.6780285880945353,0.6780285880945353,0.12235950881926061,6,6,34,15,30,40
H,0.8,2,8,0.4189782157405642,0.741210917679924,0.741210917679924,0.32223270193935977,8,9,31,15,30,40
H,0.8,2,9,0.4349950942494579,0.7316362379298791,0.7316362379298791,0.29664114368042116,7,7,33,15,30,40
H,0.8,2,10,0.4329757914944326,0.7047488152756796,0.7047488152756796,0.27177302378124696,5,7,33,15,30,40
H,0.8,2,11,0.4023000045346608,0.7345564698374677,0.7345564698374677,0.3322564653028069,8,8,32,15,30,40
H,0.8,2,12,0.49332948736482135,0.6977143635137921,0.6977143635137921,0.20438487614897077,10,11,29,15,30,40
H,0.8,2,13,0.7031235586412691,0.7601104353440722,0.7601104353440722,0.05698687670280311,3,3,37,15,30,40
H,0.8,2,14,0.5529224825540985,0.6734095163845466,0.6734095163845466,0.12048703383044812,3,4,36,15,30,40
H,0.8,2,15,0.5075268521905342,0.709573255184268,0.709573255184268,0.20204640299373378,6,6,34,15,30,40
H,0.8,2,16,0.5926495115744491,0.7283237969947095,0.7283237969947095,0.1356742854202604,4,4,36,15,30,40
H,0.8,2,17,0.38268548856640655,0.6882579428047555,0.6882579428047555,0.30557245423834895,7,7,33,15,30,40
H,0.8,2,18,0.49753089773663134,0.6411938198645885,0.6411938198645885,0.14366292212795712,5,5,35,15,30,40
H,0.8,2,19,0.5095409602922595,0.7644219731698985,0.7644219731698985,0.254881012877639,4,4,36,15,30,40
H,0.8,2,20,0.48213534257368723,0.6873384700319188,0.6873384700319188,0.2052031274582316,4,5,35,15,30,40
H,0.8,2,21,0.34150664712229395,0.7381100893563486,0.7381100893563486,0.39660344223405464,4,5,35,15,30,40
H,0.8,2,22,0.6666641252452498,0.7648875044470136,0.7648875044470136,0.09822337920176383,4,4,36,15,30,40
H,0.8,2,23,0.47811637828171955,0.7680571810966691,0.7680571810966691,0.28994080281494955,9,9,31,15,30,40
H,0.8,2,24,0.5352894201681304,0.704579550194217,0.704579550194217,0.16929013002608662,4,4,36,15,30,40
H,0.8,2,25,0.5652153681524072,0.6587053430040256,0.6587053430040256,0.09348997485161836,6,6,34,15,30,40
H,0.8,2,26,0.396483366956567,0.6753348385816478,0.6753348385816478,0.2788514716250808,5,6,34,15,30,40
H,0.8,2,27,0.41288284600476627,0.6928756952610047,0.6928756952610047,0.2799928492562384,9,10,30,15,30,40
H,0.8,2,28,0.5351206431337775,0.7832528516645012,0.7832528516645012,0.2481322085307237,5,6,34,15,30,40
H,0.8,2,29,0.4968294054491692,0.6877715153076694,0.6877715153076694,0.19094210985850024,5,6,34,15,30,40
H,0.8,2,30,0.5133048109525192,0.7232350538019008,0.7232350538019008,0.20993024284938155,6,6,34,15,30,40
H,0.8,2,31,0.6063130690472102,0.7194249331867895,0.7194249331867895,0.1131118641395793,3,3,37,15,30,40
H,0.8,2,32,0.5865153475247589,0.6993985411396614,0.6993985411396614,0.11288319361490251,2,3,37,15,30,40
H,0.8,2,33,0.4018895439007147,0.7171100967041629,0.7171100967041629,0.31522055280344824,5,5,35,15,30,40
H,0.8,2,34,0.45857272409802796,0.695214738260591,0.695214738260591,0.23664201416256303,7,7,33,15,30,40
H,0.8,2,35,0.46302722397061546,0.7544130815134672,0.7544130815134672,0.29138585754285173,5,5,35,15,30,40
H,0.8,2,36,0.5662024722557415,0.7220185476331306,0.7220185476331306,0.15581607537738906,5,5,35,15,30,40
H,0.8,2,37,0.3268778222343756,0.693778380722449,0.693778380722449,0.3669005584880734,7,8,32,15,30,40
H,0.8,2,38,0.348615720681172,0.7122158715515556,0.7122158715515556,0.3636001508703836,5,5,35,15,30,40
H,0.8,2,39,0.5282063944105125,0.6863579840494711,0.6863579840494711,0.1581515896389586,3,4,36,15,30,40
H,0.8,2,40,0.5527683616347645,0.6554652424545826,0.6554652424545826,0.10269688081981809,3,3,37,15,30,40
H,0.8,5,1,0.44461281506198685,0.748878755020318,0.748878755020318,0.3042659399583311,4,4,36,15,30,40
H,0.8,5,2,0.4516436820928354,0.7056327934500856,0.7056327934500856,0.25398911135725016,6,7,33,15,30,40
H,0.8,5,3,0.4540242095282443,0.7352010711365994,0.7352010711365994,0.2811768616083551,4,4,36,15,30,40
H,0.8,5,4,0.6663507172777821,0.7021792888516762,0.7021792888516762,0.035828571573894186,2,2,38,15,30,40
H,0.8,5,5,0.49155520361456,0.6642328765397472,0.6642328765397472,0.17267767292518715,2,2,38,15,30,40
H,0.8,5,6,0.5776383612811097,0.6935177844962379,0.6935177844962379,0.11587942321512823,3,3,37,15,30,40
H,0.8,5,7,0.30440938632951103,0.7198292592465029,0.7198292592465029,0.41541987291699184,5,6,34,15,30,40
H,0.8,5,8,0.4736047619430746,0.7350061303527572,0.7350061303527572,0.2614013684096826,6,6,34,15,30,40
H,0.8,5,9,0.5441093672783494,0.738667698976807,0.738667698976807,0.1945583316984576,2,2,38,15,30,40
H,0.8,5,10,0.4887615295967441,0.7294211651947295,0.7294211651947295,0.24065963559798542,4,4,36,15,30,40
H,0.8,5,11,0.6157087754738646,0.6805824257917004,0.6805824257917004,0.06487365031783576,3,3,37,15,30,40
H,0.8,5,12,0.5501875214197245,0.6937547610557856,0.6937547610557856,0.1435672396360611,3,3,37,15,30,40
H,0.8,5,13,0.48938951607040637,0.6581637275117067,0.6581637275117067,0.16877421144130034,3,3,37,15,30,40
H,0.8,5,14,0.5023151972222868,0.7192553293585265,0.7192553293585265,0.21694013213623975,3,3,37,15,30,40
H,0.8,5,15,0.4024894650008482,0.7418449106712971,0.7418449106712971,0.3393554456704489,5,5,35,15,30,40
H,0.8,5,16,0.49208791362758053,0.7213799772391911,0.7213799772391911,0.22929206361161059,3,3,37,15,30,40
H,0.8,5,17,0.631621097573256,0.7526559475798146,0.7526559475798146,0.12103485000655856,3,3,37,15,30,40
H,0.8,5,18,0.4896297637306041,0.6719986046189861,0.6719986046189861,0.182368840888382,6,6,34,15,30,40
H,0.8,5,19,0.4503412459905017,0.8034423655354307,0.8034423655354307,0.353101119544929,4,4,36,15,30,40
H,0.8,5,20,0.5900779723209458,0.6938745614508726,0.6938745614508726,0.10379658912992673,2,2,38,15,30,40
H,0.8,5,21,0.5579787204962379,0.662726876750468,0.662726876750468,0.10474815625423017,2,2,38,15,30,40
H,0.8,5,22,0.31114499140691415,0.6801504725669367,0.6801504725669367,0.3690054811600226,4,4,36,15,30,40
H,0.8,5,23,0.5453388444910144,0.7369281295814816,0.7369281295814816,0.19158928509046713,2,2,38,15,30,40
H,0.8,5,24,0.47167858138337476,0.709141463484234,0.709141463484234,0.23746288210085925,3,3,37,15,30,40
H,0.8,5,25,0.5567266163785478,0.7113212359051666,0.7113212359051666,0.1545946195266188,2,2,38,15,30,40
H,0.8,5,26,0.5686761606269943,0.7470619862230795,0.7470619862230795,0.17838582559608518,6,6,34,15,30,40
H,0.8,5,27,0.4272442897314741,0.7988665214174044,0.7988665214174044,0.37162223168593034,4,4,36,15,30,40
H,0.8,5,28,0.5263136782500757,0.7165763947513353,0.7165763947513353,0.1902627165012596,2,2,38,15,30,40
H,0.8,5,29,0.6647499106118963,0.7044897117267831,0.7044897117267831,0.03973980111488684,3,3,37,15,30,40
H,0.8,5,30,0.5698872795828379,0.7133060210284221,0.7133060210284221,0.1434187414455842,2,2,38,15,30,40
H,0.8,5,31,0.460770777066163,0.7017753298231159,0.7017753298231159,0.24100455275695287,5,5,35,15,30,40
H,0.8,5,32,0.5245516226597284,0.8151332014441428,0.8151332014441428,0.2905815787844144,4,4,36,15,30,40
H,0.8,5,33,0.49506709701813656,0.6979635178444467,0.6979635178444467,0.2028964208263101,3,3,37,15,30,40
H,0.8,5,34,0.46370609401350493,0.6757652132503337,0.6757652132503337,0.21205911923682874,4,4,36,15,30,40
H,0.8,5,35,0.5015672974153247,0.7054920182500388,0.7054920182500388,0.20392472083471413,2,2,38,15,30,40
H,0.8,5,36,0.4256158577931906,0.6693242271997365,0.6693242271997365,0.2437083694065459,5,5,35,15,30,40
H,0.8,5,37,0.5191972570611376,0.7279241246573476,0.7279241246573476,0.20872686759620995,5,5,35,15,30,40
H,0.8,5,38,0.6150779256917803,0.7414913613645596,0.7414913613645596,0.1264134356727793,2,2,38,15,30,40
H,0.8,5,39,0.4962252821484759,0.6697677939369299,0.6697677939369299,0.17354251178845398,3,3,37,15,30,40
H,0.8,5,40,0.5871750772241892,0.7336174854287153,0.7336174854287153,0.14644240820452614,5,5,35,15,30,40
H,0.8,10,1,0.4356503892878554,0.7609989252576561,0.7609989252576561,0.32534853596980073,4,4,36,15,30,40
H,0.8,10,2,0.5160208037699142,0.6854462623385216,0.6854462623385216,0.16942545856860736,3,3,37,15,30,40
H,0.8,10,3,0.6165714414965517,0.7737341483153026,0.7737341483153026,0.15716270681875089,2,2,38,15,30,40
H,0.8,10,4,0.5276016372993761,0.6708836689117728,0.6708836689117728,0.1432820316123966,3,3,37,15,30,40
H,0.8,10,5,0.5413469226588167,0.7457208202312376,0.7457208202312376,0.20437389757242097,4,4,36,15,30,40
H,0.8,10,6,0.4290999018445524,0.6821245553502023,0.6821245553502023,0.25302465350564995,2,2,38,15,30,40
H,0.8,10,7,0.5083559964462209,0.6706846634464149,0.6706846634464149,0.162328667000194,2,2,38,15,30,40
H,0.8,10,8,0.5079306376219217,0.6406532830939714,0.6406532830939714,0.1327226454720497,2,2,38,15,30,40
H,0.8,10,9,0.5253418572333067,0.7329849220620576,0.7329849220620576,0.20764306482875083,3,3,37,15,30,40
H,0.8,10,10,0.5107586566234199,0.707058509979319,0.707058509979319,0.19629985335589906,2,2,38,15,30,40
H,0.8,10,11,0.5327998905728731,0.7358661565906647,0.7358661565906647,0.20306626601779154,2,2,38,15,30,40
H,0.8,10,12,0.6017251331158742,0.6913768797307529,0.6913768797307529,0.08965174661487874,1,1,39,15,30,40
H,0.8,10,13,0.4866598086073362,0.6968156170988998,0.6968156170988998,0.21015580849156362,4,4,36,15,30,40
H,0.8,10,14,0.4524774217813458,0.7220268583731725,0.7220268583731725,0.2695494365918267,5,5,35,15,30,40
H,0.8,10,15,0.5459529585252983,0.7239524546958197,0.7239524546958197,0.17799949617052135,2,2,38,15,30,40
H,0.8,10,16,0.5084671770123914,0.6878856518960033,0.6878856518960033,0.17941847488361184,2,2,38,15,30,40
H,0.8,10,17,0.5493627600721037,0.6162130545593147,0.6162130545593147,0.06685029448721103,2,2,38,15,30,40
H,0.8,10,18,0.5123141263968428,0.6489060263833208,0.6489060263833208,0.13659189998647803,2,2,38,15,30,40
H,0.8,10,19,0.4362518130312053,0.6694725794804448,0.6694725794804448,0.2332207664492395,1,2,38,15,30,40
H,0.8,10,20,0.4374399793911716,0.6620368906677743,0.6620368906677743,0.2245969112766027,3,3,37,15,30,40
H,0.8,10,21,0.47705213937463387,0.6978472817440944,0.6978472817440944,0.22079514236946052,2,2,38,15,30,40
H,0.8,10,22,0.5569163629270134,0.732517316423793,0.732517316423793,0.17560095349677962,3,3,37,15,30,40
H,0.8,10,23,0.5883382048336397,0.6586260795430351,0.6586260795430351,0.07028787470939535,3,3,37,15,30,40
H,0.8,10,24,0.5230907190395885,0.6554363193351284,0.6554363193351284,0.13234560029553988,1,1,39,15,30,40
H,0.8,10,25,0.53563415722866,0.7122610608503026,0.7122610608503026,0.17662690362164257,1,1,39,15,30,40
H,0.8,10,26,0.5356175411645651,0.6620741254811485,0.6620741254811485,0.12645658431658346,4,4,36,15,30,40
H,0.8,10,27,0.4302580071136193,0.680178121268868,0.680178121268868,0.24992011415524873,2,2,38,15,30,40
H,0.8,10,28,0.5121707262749723,0.6606620387600122,0.6606620387600122,0.14849131248503988,1,1,39,15,30,40
H,0.8,10,29,0.5228504163393557,0.7193663855583737,0.7193663855583737,0.19651596921901804,1,1,39,15,30,40
H,0.8,10,30,0.5029206215239227,0.632413565495234,0.632413565495234,0.12949294397131128,2,2,38,15,30,40
H,0.8,10,31,0.43900834271658673,0.6418945894990817,0.6418945894990817,0.202886246782495,3,3,37,15,30,40
H,0.8,10,32,0.44685485612258086,0.7184660037690721,0.7184660037690721,0.27161114764649125,3,3,37,15,30,40
H,0.8,10,33,0.6686131459635847,0.682524055704742,0.682524055704742,0.013910909741157274,1,1,39,15,30,40
H,0.8,10,34,0.3920216941589962,0.6193538968258864,0.6193538968258864,0.2273322026668902,2,2,38,15,30,40
H,0.8,10,35,0.4638747106179247,0.692401649297592,0.692401649297592,0.22852693867966728,4,4,36,15,30,40
H,0.8,10,36,0.5747152952162232,0.6755248866659916,0.6755248866659916,0.10080959144976842,1,1,39,15,30,40
H,0.8,10,37,0.6523543124938685,0.7486788036700841,0.7486788036700841,0.09632449117621555,1,1,39,15,30,40
H,0.8,10,38,0.5778971506289952,0.6749183738388268,0.6749183738388268,0.09702122320983164,3,3,37,15,30,40
H,0.8,10,39,0.4701425200245517,0.7756085998929524,0.7756085998929524,0.3054660798684007,2,2,38,15,30,40
H,0.8,10,40,0.4380711554110612,0.7321060029840468,0.7321060029840468,0.29403484757298565,2,2,38,15,30,40
H,0.9,2,1,0.40866936119906305,0.7162844001632692,0.7162844001632692,0.30761503896420617,5,6,34,15,30,40
H,0.9,2,2,0.45221068464617675,0.6764865530725598,0.6764865530725598,0.22427586842638303,7,7,33,15,30,40
H,0.9,2,3,0.563104056311699,0.696860685947378,0.696860685947378,0.13375662963567903,4,4,36,15,30,40
H,0.9,2,4,0.5820552138851606,0.7561470521747163,0.7561470521747163,0.17409183828955577,5,5,35,15,30,40
H,0.9,2,5,0.4561427541862954,0.7250243049291851,0.7250243049291851,0.2688815507428897,5,5,35,15,30,40
H,0.9,2,6,0.5650311485575951,0.6734631319443641,0.6734631319443641,0.10843198338676907,2,2,38,15,30,40
H,0.9,2,7,0.4620253351651145,0.7164438616429505,0.7164438616429505,0.25441852647783597,7,8,32,15,30,40
H,0.9,2,8,0.4377696020899924,0.741210917679924,0.741210917679924,0.3034413155899316,10,10,30,15,30,40
H,0.9,2,9,0.48431129709612813,0.7253888779082053,0.7253888779082053,0.24107758081207714,5,6,34,15,30,40
H,0.9,2,10,0.48026560738378116,0.7465984127052017,0.7465984127052017,0.2663328053214205,6,7,33,15,30,40
H,0.9,2,11,0.4466305007489175,0.7570930983664377,0.7570930983664377,0.31046259761752015,6,6,34,15,30,40
H,0.9,2,12,0.40572169391103574,0.6559593513925556,0.6559593513925556,0.2502376574815198,5,6,34,15,30,40
